,rep_no,cnf_prd,aff_dt,gwrk_typs,claim_val,title,rep_yr,wrk_yr,conf_ldate,conf_adate,aff_ndate,aff_adate,page_ct,prpty_nm,nts_maps,bcgs_maps,lat83_deg,lat83_min,lat83_sec,lon83_deg,lon83_min,lon83_sec,zone83,north83,east83,lat83,long83,com_cds,camp_cd,geo_sum,reg_geo,info_cls,mdiv_cds,mdiv_nmx,mdiv_nms,claim_nmx,minf_nox,camp_nm,claim_nms,gwrk_nmx,gwrk_nms,rel_ars,oper_nms,own_nms,auth_nms,com_nms,kwl_nms,MERG_SPENT,DOLL_INX,doll_86,CPIdex1992,doll_92,CPIdex2002,doll_02,URL
115,34249,1.0,2013/9/30,PROS:GEOC:,4770,2013 Assessment Report for Prospecting and Geochemistry,2013,2013.0,,2014-09-30,,2013/9/30,38,Zeballos,092L02W:,092L006:,50,0,3,126,49,46,9,5540981,655548,50.000833,-126.829444,AU:,29.0,,NAN,3.0,ALBI:,Alberni,Alberni,GOLDEN GATE,"092E  002, 092E  023, 092L  005, 092L  006, 092L  012, 092L  014, 092L  211",Zeballos - Kyuquot Area,GOLDEN GATE,"Prospecting,<br>Geochemical","Prospecting, Geochemical","04819, 05079, 09981, 12573, 12772, 12863, 32298",North Bay Resources Inc. (FMC 204090),North Bay Resources Inc. (FMC 204090),"Houle, Jacques (FMC 137830)",Gold,"Jurassic, Bonanza Group, Island Plutonic Suite, Calc-alkaline volcanics, Granodiorites, Triassic, Vancouver Group, Limestones, Slates, Siltstones, Parson Bay Formation",3342.28,1.767,1891.4997170000001,1.3880000000000001,2407.982709,1.177,2839.6601530000003,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=34249
143,34206,1.0,2013/8/26,PROS:GEOC:,3736,Assessment Report on Claim 689804,2013,2013.0,,2014-08-26,,2013/8/26,16,Pillars of Boaz,092L02W:,092L006:,50,1,20,126,48,33,9,5543401,656932,50.022222,-126.80916699999999,AU:FE:CU:,29.0,,NAN,3.0,ALBI:,Alberni,Alberni,PILLARS OF BOAZ,"092L  009, 092L  010, 092L  011, 092L  081, 092L  309, 092L  312",Zeballos - Kyuquot Area,PILLARS OF BOAZ,"Prospecting,<br>Geochemical","Prospecting, Geochemical",18577,A25 Gold Producers Corp.,A25 Gold Producers Corp.,"Linn, M.","Gold, Iron, Copper","Eocene-Oligocene, Jurassic, Mount Washington Plutonic Suite, Bonanza Group, Quartz diorites, Calc-alkaline volcanics",3890.0,1.767,2201.47142,1.3880000000000001,2802.59366,1.177,3305.012744,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=34206
374,34400,1.0,2013/7/11,GEOC:,9259,Geochmical Report Conuma Property,2013,2013.0,,2014-07-11,,2013/7/11,44,Conuma,092E16W:,092E088:,49,53,27,126,25,51,9,5529658,684531,49.890833,-126.430833,,,,NAN,3.0,ALBI:,Alberni,Alberni,"CON-1,<br>CAM-2,<br>CON-3,<br>CON-4,<br>CON-11",,,"CON-1, CAM-2, CON-3, CON-4, CON-11",Geochemical,Geochemical,"26394, 32690",Red Hut Metals Inc.,Red Hut Metals Inc.,"Webster, Ian",,"Triassic, Jurassic, Mississippian-Permian, Paleozoic-Jurassic, Vancouver Group, Karmutsen Formation, Buttle Lake Group, Island Plutonic Suite, West Coast Complex, Basaltic volcanics, Granodiorites, Amphibolites, Greywackes, Argillites, Limestones",9329.91,1.767,5280.08489,1.3880000000000001,6721.837176000001,1.177,7926.856415,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=34400
544,34209,1.0,2013/9/9,GEOL:PROS:GEOC:,15538,Assessment Report on the A25 Property,2013,2013.0,,2014-09-09,,2013/9/9,42,A25,092L02W:,092L016:,50,7,47,126,53,32,9,5555181,650645,50.129721999999994,-126.892222,AU:CU:FE:,29.0,,NAN,3.0,ALBI:,Alberni,Alberni,524846,"092L  299, 092L  302",Zeballos - Kyuquot Area,524846,"Geological,<br>Prospecting,<br>Geochemical","Geological, Prospecting, Geochemical","08612, 12327, 14508",A25 Gold Producers Corp.,A25 Gold Producers Corp.,"Linn, M.","Gold, Copper, Iron","Triassic, Jurassic, Vancouver Group, Karmutsen Formation, Quatsino Formation, Bonanza Group, Island Plutonic Suite, Granodiorites, Limestones, Basaltic volcanics, Calc-alkaline volcanics",16500.0,1.767,9337.860781,1.3880000000000001,11887.60807,1.177,14018.69159,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=34209
716,34601,1.0,2013/11/29,GEOC:,61506,Geochemical Sampling Report on the Fandora Gold Property,2014,2013.0,,2014-11-29,,2013/11/29,75,Fandora,092F05E:,092F022:,49,15,33,125,41,23,10,5459748,304300,49.259167,-125.689722,AU:,25.0,,NAN,3.0,ALBI:,Alberni,Alberni,"508912,<br>FANDORA","092F  039, 092F  040, 092F  041, 092F  042, 092F  043, 092F  152, 092F  153, 092F  205, 092F  436, 092F  620, 092F  630",Tofino - Kennedy River Area,"508912, FANDORA",Geochemical,Geochemical,"00423, 09418, 12034, 13281, 13441, 13543, 14075, 14337, 16354, 17589, 17722, 17764, 18890, 19013, 20219, 23826, 26139, 29325, 31379, 32456",Selkirk Metals Corp. (FMC# 231261),Selkirk Metals Corp. (FMC# 231261),"Perry, Dustin",Gold,"Paleozoic-Jurassic, Devonian, Jurassic, Mississippian-Permian, West Coast Complex, Island Plutonic Suite, Sicker Group, Buttle Lake Group, Metamorphic rocks, Volcanic rocks, Granodiorites, Sedimentary rocks, Nitinat Formation, Andesites, Basalts, Quartz veins, Pyrite",43485.03,1.785,24361.36134,1.402,31016.42653,1.189,36572.77544,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=34601
758,34338,1.0,2013/11/29,GEOL:PHYS:GEOC:,83871,Technical Report on the Nahmint Property,2013,2013.0,,2014-11-29,,2013/11/29,266,Nahmint,092F02W:,092F006:,49,3,21,124,55,28,10,5435446,359402,49.055833,-124.924444,CU:AU:AG:ZN:CO:MO:RE:TE:,,,NAN,3.0,ALBI:,Alberni,Alberni,"TJM1,<br>TJM6,<br>TJM12,<br>TJM20","092C  007, 092C  008, 092C  009, 092C  061, 092C  067, 092C  095, 092C  231, 092C  232, 092C  233, 092F  086, 092F  129, 092F  140, 092F  142, 092F  156, 092F  157, 092F  166, 092F  209, 092F  210, 092F  411, 092F  475, 092F  621",,"TJM1, TJM6, TJM12, TJM20","Geological,<br>Physical,<br>Geochemical","Geological, Physical, Geochemical","00777, 02856, 08286, 15199, 17714, 19484, 19485, 29252, 29574, 29660, 30799, 31248, 31708, 32603, 33092",Nahminto Resources Ltd.,Nahminto Resources Ltd.,"Houle, Jacques (FMC 137830)","Copper, Gold, Silver, Zinc, Cobalt, Molybdenum/Molybdenite, Rhenium, Tellurium","Triassic, Jurassic, Vancouver Group, Karmutsen Formation, Quatsino Formation, Parson Bay Formation, Volcanics, Limestones, Granodiorites, Skarns, Bonanza Group, Calc-alkaline volcanics",58736.39,1.767,33240.741369999996,1.3880000000000001,42317.28386,1.177,49903.47494,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=34338
794,34121,1.0,2012/7/10,GEOP:PROS:GEOC:,101725,"2013 Assessment Report for Prospecting, Geochemistry, Geology, and Geophysical Interpretation",2013,2013.0,,2013-07-10,,2012/7/10,90,Macktush,092F02W:,092F016:,49,11,13,124,53,43,10,5449967,361898,49.186944,-124.895278,,,,NAN,3.0,ALBI:,Alberni,Alberni,"Copper 103,<br>Sky 3,<br>Copper 102,<br>Copper 108,<br>Copper 110,<br>Sky 4,<br>Copper 107,<br>Copper 109,<br>Copper 106,<br>Copper 50,<br>Copper 104,<br>Sky 7,<br>Sky 10,<br>bay 1,<br>Sky 5,<br>Sky 8,<br>Sky 11,<br>Sky 9,<br>Sky 12,<br>Mcsky,<br>512247,<br>512249,<br>518164,<br>518167,<br>518169,<br>518171,<br>518174,<br>530257,<br>530258,<br>530259,<br>530260,<br>604993,<br>604995,<br>604996,<br>833065,<br>836509,<br>936529,<br>936530,<br>936531,<br>936532,<br>984662,<br>984682,<br>989662","092F  012, 092F  103, 092F  155, 092F  168, 092F  195, 092F  221, 092F  360, 092F  361, 092F  362, 092F  383, 092F  412, 092F  549, 092F  551, 092F  553, 092F  555, 092F  567",,"Copper 103, Sky 3, Copper 102, Copper 108, Copper 110, Sky 4, Copper 107, Copper 109, Copper 106, Copper 50, Copper 104, Sky 7, Sky 10, bay 1, Sky 5, Sky 8, Sky 11, Sky 9, Sky 12, Mcsky, 512247, 512249, 518164, 518167, 518169, 518171, 518174, 530257, 530258, 530259, 530260, 604993, 604995, 604996, 833065, 836509, 936529, 936530, 936531, 936532, 984662, 984682, 989662","Geophysical,<br>Prospecting,<br>Geochemical","Geophysical, Prospecting, Geochemical","05981, 06393, 06956, 09313, 10288, 11337, 12044, 12052, 12242, 12872, 13949, 15037, 15169, 15658, 15780, 15970, 16918, 17152, 17441, 17557, 18771, 19346, 20303, 21512, 26823, 28497, 28727, 28989, 32297, 32484, 33140, 33217",Nahminto Resources Ltd.,Nahminto Resources Ltd.,"Houle, Jacques (FMC 137830)",,"Jurassic, Island Plutonic Suite, Granodiorites, Triassic, Vancouver Group, Karmutsen Formation, Basaltic volcanics, Bonanza Group, Calc-alkaline volcanics",78345.75,1.767,44338.28523,1.3880000000000001,56445.06484,1.177,66563.93372999999,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=34121
843,34395,1.0,2013/8/25,GEOC:,110593,2013 Geochemical Report on the Thasis Property,2013,2013.0,,2014-08-25,,2013/8/25,160,Thasis,092E15E:,092E097:,49,54,13,126,38,3,9,5530598,669883,49.903611,-126.63416699999999,AU:CU:,29.0,,NAN,3.0,ALBI:,Alberni,Alberni,"TAS 7-11,<br>TAS 18,<br>TAS 22,<br>TAS 14","092E  004, 092E  010, 092E  024, 092E  059, 092E  074, 092E  085",Zeballos - Kyuquot Area,"TAS 7-11, TAS 18, TAS 22, TAS 14",Geochemical,Geochemical,"09130, 10157, 10659, 12354, 16426, 16673, 20664, 22130, 28653, 30088, 32787",Sojourn Ventures Inc.,Qualitas Holdings Corp.,"Henneberry, R. Tim","Gold, Copper","Eocene, Mount Washington Plutonic Suite, Quartz diorites, Triassic, Quatsino Formation, Limestones, Vancouver Group, Karmutsen Formation, Island Intrusions, Granodiorites, Stocks, Volcanics, Skarns, Quartz veins, Parson Bay Formation",108997.51,1.767,61685.06507999999,1.3880000000000001,78528.46542000001,1.177,92606.21071,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=34395
1054,34804,1.0,2014/1/20,GEOL:,3999,"Petrographic Observations on Four Rock Samples From the Quartz Zone, Crine Quartz Vein System",2014,2013.0,,2015-01-20,,2014/1/20,47,Crine,104M10E:,104M077:,59,43,54,134,40,44,8,6621572,518056,59.731667,-134.678889,AU:AG:,,,SMI,3.0,ATLN:,Atlin,Atlin,CRINE OUT LOUD,104M  081,,CRINE OUT LOUD,Geological,Geological,"10426, 18766, 19438, 20790, 29486, 33469",Blind Creek Resources Ltd.,Blind Creek Resources Ltd.,"Aspinall, C.","Gold, Silver","Boundary Ranges Metamorphic Suite, Metamorphic rocks, Chlorite-biotite schists, Polymetallic Veins, Greenstones, Greenstones, Sphalerite, Galena, Arsenopyrite, Mississippian, Granites",3999.39,1.785,2240.5546219999997,1.402,2852.631954,1.189,3363.658537,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=34804
1168,34491,1.0,2013/9/26,GEOC:,6426,Geological and Technical Assessment Report,2013,2013.0,,2014-09-26,,2013/9/26,33,Chevron,104K09E:,104K059:,58,30,6,132,14,28,8,6487866,660761,58.501667000000005,-132.24111100000002,CU:AU:,,,SMI,3.0,ATLN:,Atlin,Atlin,552111,104K  075,,552111,Geochemical,Geochemical,"11497, 17910, 21779, 27761, 29683, 32358","Von Einsiedel, Carl Alexander","Von Einsiedel, Carl Alexander","Von Einsiedel, Carl Alexander","Copper, Gold","Cretaceous, Windy Table Complex, Quartz diorites, Jurassic, Laberge Group, Takwahoni Formation, Argillites, Greywackes, Wackes, Conglomerate turbidites, Polymetallic Veins, Quartz carbonate veins, Gossans",6759.9,1.767,3825.636672,1.3880000000000001,4870.244957,1.177,5743.3305009999995,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=34491
