,rep_no,cnf_prd,aff_dt,gwrk_typs,claim_val,title,rep_yr,wrk_yr,conf_ldate,conf_adate,aff_ndate,aff_adate,page_ct,prpty_nm,nts_maps,bcgs_maps,lat83_deg,lat83_min,lat83_sec,lon83_deg,lon83_min,lon83_sec,zone83,north83,east83,lat83,long83,com_cds,camp_cd,geo_sum,reg_geo,info_cls,mdiv_cds,mdiv_nmx,mdiv_nms,claim_nmx,minf_nox,camp_nm,claim_nms,gwrk_nmx,gwrk_nms,rel_ars,oper_nms,own_nms,auth_nms,com_nms,kwl_nms,MERG_SPENT,DOLL_INX,doll_86,CPIdex1992,doll_92,CPIdex2002,doll_02,URL
53,34071,1.0,2013/8/16,GEOC:,1799,Geochemical Report for Red Property,2013,2012.0,,2014-08-16,,2013/8/16,16,Red,092F02E:,092F007:,49,2,58,124,39,54,10,5434288,378341,49.049444,-124.665,AU:AG:,24.0,,NAN,4.0,ALBI:,Alberni,Alberni,"Red,<br>Red 2,<br>Blue",092F  216,Sicker Belt,"Red, Red 2, Blue",Geochemical,Geochemical,"13672, 14470, 15957","Saulnier, Paul","Saulnier, Paul","Saulnier, Paul","Gold, Silver","Jurassic, Island Plutonic Suite, Granodiorites, Triassic, Vancouver Group, Karmutsen Formation, Basaltic volcanics, Bonanza Group, Calc-alkaline volcanics",2099.67,1.767,1188.268251,1.3880000000000001,1512.730548,1.177,1783.916737,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=34071
181,34102,1.0,2013/2/1,GEOL:,4405,Airphoto Interpretation Assessment Report,2013,2012.0,,2014-02-01,,2013/2/1,61,Nootka Island,092E10W:,092E076:,49,43,19,126,52,35,9,5509880,653063,49.721944,-126.87638899999999,AU:CU:,,,NAN,3.0,ALBI:,Alberni,Alberni,"946167,<br>946170,<br>946172,<br>946173,<br>NOOTKA 1-2,<br>NOOTKA 4-5",092E  066,,"946167, 946170, 946172, 946173, NOOTKA 1-2, NOOTKA 4-5",Geological,Geological,26460,"Shearer, Johan Tom FMC 124452","Shearer, Johan Tom FMC 124452","Shearer, Johan Tom FMC 124452","Gold, Copper","Paleozoic-Jurassic, West Coast Complex, Metamorphic rocks, Arsenopyrite, Massive sulphides, Bonanza Group, Tuffs, Tertiary, Catface Intrusions, Quartz diorites",4481.0,1.767,2535.936616,1.3880000000000001,3228.386167,1.177,3807.1367880000003,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=34102
200,33183,1.0,2012/5/27,GEOL:GEOC:,6991,Geological and Geochemical Report on the Wood Cove Property,2012,2012.0,,2013-05-27,,2012/5/27,29,Wood Cove,092L03W:,092L014:,50,9,21,127,19,8,9,5557310,620087,50.155833,-127.31888899999998,LS:MB:,,,NAN,3.0,ALBI:,Alberni,Alberni,"501873,<br>501945",092L  187,,"501873, 501945","Geological,<br>Geochemical","Geological, Geochemical","24034, 26389, 28761","Pfaffenberger, William Elmer","Pfaffenberger, William Elmer","Kikauka, Andris (FMC # 114051)","Limestone, Marble","Jurassic, Bonanza Group, Andesites, Breccias, Quartz diorites, Marbles",4949.5,1.7690000000000001,2797.908423,1.389,3563.354932,1.178,4201.612903,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=33183
304,33796,1.0,2012/7/15,GEOP:PROS:GEOC:,7344,Geophysical and Geochemical Assessment Report on the Monteith Bay Pyrophyllite,2012,2012.0,,2013-07-15,,2012/7/15,53,Monteith Bay,092L03W:,092L014:,50,7,36,127,16,58,9,5554125,622750,50.126667,-127.28277800000001,PL:,,,NAN,3.0,ALBI:,Alberni,Alberni,"EASY SIX,<br>506981,<br>506985,<br>DEER","092L  072, 092L  117, 092L  246, 092L  343",,"EASY SIX, 506981, 506985, DEER","Geophysical,<br>Prospecting,<br>Geochemical","Geophysical, Prospecting, Geochemical","04539, 08279, 11374, 12681, 23139, 23837, 26312, 26824","Shearer, Johan Tom FMC 124452","Shearer, Johan Tom FMC 124452","Shearer, Johan Tom FMC 124452",Pyrophyllite,"Jurassic, Bonanza Group, Andesitic volcanics, Pyrophyllite, Calc-alkaline volcanics, Geyserite",7460.0,1.7690000000000001,4217.071792,1.389,5370.770338,1.178,6332.767402,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=33796
445,33803,1.0,2012/11/13,GEOC:,16168,Geochemical Report on the Deer Bay Property,2013,2012.0,,2013-11-13,,2012/11/13,29,Deer Bay,092F04E:,092F022:,49,13,5,125,37,6,10,5454996,309336,49.218056,-125.618333,NI:CU:PT:PD:CO:,25.0,,NAN,3.0,ALBI:,Alberni,Alberni,NICK 2,092F  029,Tofino - Kennedy River Area,NICK 2,Geochemical,Geochemical,"13121, 14182, 15155, 15447, 22749, 30898","Birkeland, Arne O. (FMC 102420)","Birkeland, Arne O. (FMC 102420)","Birkeland, Arne O. (FMC 102420)","Nickel, Copper, Platinum, Palladium, Cobalt","Mississippian-Permian, Buttle Lake Group, Sicker Group, Amphibolites, Gabbros",11749.43,1.767,6649.366157,1.3880000000000001,8465.007205,1.177,9982.523364,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=33803
641,33724,1.0,2013/2/18,DRIL:,24950,Technical Report on the 2012 Diamond Drilling on the Dass Property,2013,2012.0,,2014-02-18,,2013/2/18,31,Dass,092F13E:,092F092:,49,56,53,125,41,45,10,5536339,306602,49.948056,-125.69583300000001,CU:,,,NAN,3.0,ALBI:,Alberni,Alberni,571072,,,571072,Drilling,Drilling,"30383, 32897","Crombie, Walter","Crombie, Walter","Lehtinen, Jim J",Copper,"Triassic, Karmutsen Formation, Vancouver Group, Basaltic volcanics, Bornite, Epidotization, Chlorite alteration, Quartz veins",28610.6,1.767,16191.62422,1.3880000000000001,20612.82421,1.177,24308.071369999998,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=33724
994,33870,1.0,2013/2/7,GEOP:,3000,Spruce Creek Placer Claim 2012 Exploration Report,2013,2012.0,,2014-02-07,,2013/2/7,25,Spruce Creek,104N12E:,104N053:,59,34,33,133,34,18,8,6605042,580683,59.575832999999996,-133.571667,AU:,53.0,,SMI,3.0,ATLN:,Atlin,Atlin,381604,,Atlin Camp,381604,Geophysical,Geophysical,,"Hanslit, Barry","Hanslit, Barry","Miller, Janet",Gold,"Cache Creek Complex, Cherts, Basalts, Mississippian-Permian, Placer",2200.0,1.767,1245.048104,1.3880000000000001,1585.014409,1.177,1869.1588789999998,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=33870
1171,33271,1.0,2012/6/11,GEOP:PHYS:,6887,"Prosperity Placer Claim Atlin Mining Division, BC 2012 Exploration Report",2012,2012.0,,2013-06-11,,2012/6/11,35,Prosperity,104N11W:,104N054:,59,34,1,133,15,15,8,6604480,598641,59.56694399999999,-133.254167,AU:,,,SMI,3.0,ATLN:,Atlin,Atlin,"946232,<br>946233",,,"946232, 946233","Geophysical,<br>Physical","Geophysical, Physical",,"Hanslit, Barry","Hanslit, Barry; Miller, Janet","Hanslit, Barry; Miller, Janet",Gold,"Mississippian-Triassic, Cache Creek Complex, Kedahada Formation, Cherts, Argillites, Siliciclastics, Nakina Formation, Basaltic volcanics",6900.0,1.7690000000000001,3900.508762,1.389,4967.602592,1.178,5857.385399,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=33271
1231,33924,1.0,2012/10/8,GEOC:,8563,Assessment Report Describing Prospecting on the Donut Claim,2012,2012.0,,2013-10-08,,2012/10/8,41,Donut,104M14W:,104M093:,59,58,30,135,29,38,8,6648730,472431,59.975,-135.493889,MO:WO:SN:,,,SMI,3.0,ATLN:,Atlin,Atlin,DONUT,104M  099,,DONUT,Geochemical,Geochemical,29455,"Wilson, Bradley S.","Wilson, Bradley S.","Wilson, Bradley S.","Molybdenum/Molybdenite, Tungsten, Tin","Paleogene, Granites, Alkalic intrusions, Wolframite, Greisens, Beryl, Coast Plutonic Complex",8567.86,1.7690000000000001,4843.335218,1.389,6168.365731,1.178,7273.225806,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=33924
1239,34135,1.0,2013/2/20,GEOC:,5950,Prospecting and Geochemistry on the Sky Property,2013,2012.0,,2014-02-20,,2013/2/20,0,Sky,104O07E:,104O028:,59,17,49,130,31,10,9,6574104,413462,59.296943999999996,-130.519444,,,,SMI,3.0,ATLN:,Atlin,Atlin,Sky,,,Sky,Geochemical,Geochemical,,"Wilson, Bradley S.","Wilson, Bradley S.","Wilson, Bradley S.",,"Mississippian, Swift River Group, Mudstones, Siltstones, Quartz monzonites",8747.48,1.767,4950.469722999999,1.3880000000000001,6302.2190200000005,1.177,7432.013594,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=34135
