,rep_no,cnf_prd,aff_dt,gwrk_typs,claim_val,title,rep_yr,wrk_yr,conf_ldate,conf_adate,aff_ndate,aff_adate,page_ct,prpty_nm,nts_maps,bcgs_maps,lat83_deg,lat83_min,lat83_sec,lon83_deg,lon83_min,lon83_sec,zone83,north83,east83,lat83,long83,com_cds,camp_cd,geo_sum,reg_geo,info_cls,mdiv_cds,mdiv_nmx,mdiv_nms,claim_nmx,minf_nox,camp_nm,claim_nms,gwrk_nmx,gwrk_nms,rel_ars,oper_nms,own_nms,auth_nms,com_nms,kwl_nms,MERG_SPENT,DOLL_INX,doll_86,CPIdex1992,doll_92,CPIdex2002,doll_02,URL
842,32690,1.0,2012/1/31,GEOP:GEOC:,36380,"Geological, Geochemical and Geophysical Report on the Conuma Property",2012,2011.0,,2013-01-31,,2012/1/31,98,Conuma,092E16W:,092E088:,49,52,59,126,25,5,9,5528825,685478,49.883055999999996,-126.418056,,,,NAN,3.0,ALBI:,Alberni,Alberni,Con 1-11,,,Con 1-11,"Geophysical,<br>Geochemical","Geophysical, Geochemical",26394,Red Hut Metals Inc.,"Eadie, Robert","Malahoff, Brian Thomson",,"Triassic-Jurassic, Karmutsen Formation, Island Plutonic Suite, Basalts, Granodiorites, Digital data airborne geophysics",108729.84,1.7690000000000001,61464.01357,1.389,78279.22246,1.178,92300.37351,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=32690
856,32983,1.0,2011/8/30,GEOP:,110777,Airborne Geophysical Survey on the Tib Property,2011,2011.0,,2012-08-30,,2011/8/30,140,Tib,092E16E:,092E100:,49,54,5,126,0,15,9,5531971,715125,49.901389,-126.004167,CU:AU:AG:,,,NAN,3.0,ALBI:,Alberni,Alberni,"Bit 1-3,<br>Tibor 1-2,<br>North Tib,<br>west Tib 1-2,<br>Southwest Tib,<br>New Tib 1-5,<br>732542,<br>732562","092E  050, 092F  401",,"Bit 1-3, Tibor 1-2, North Tib, west Tib 1-2, Southwest Tib, New Tib 1-5, 732542, 732562",Geophysical,Geophysical,"02436, 03953, 08065, 09151, 14551, 23547, 23654, 24090, 24178, 25248",Universal Ventures Inc.,"Price, Barry J.","Price, Barry J.","Copper, Gold, Silver","Triassic, Karmutsen Formation, Island Plutonic Suite, Basalts, Granodiorites",130200.0,1.75,74400.0,1.374,94759.82532999999,1.165,111759.6567,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=32983
1396,32791,1.0,2012/2/6,PROS:,9114,2011 Exploration and Fieldwork on the Volcanic Creek Property,2011,2011.0,,2013-02-06,,2012/2/6,32,Volcanic Creek,104N14W:,104N083:,59,49,3,133,26,16,8,6632119,587611,59.8175,-133.437778,AU:,53.0,,SMI,3.0,ATLN:,Atlin,Atlin,"845653,<br>845660",,Atlin Camp,"845653, 845660",Prospecting,Prospecting,"31369, 13307",877384 Alberta Ltd.,"Dahrouge, Jody","Krysa, Stephanie",Gold,"Tertiary, Quaternary, Placers, Placer gold, Stikine Terrane, Three Sisters Plutonic Suite",13676.54,1.75,7815.165714,1.374,9953.813683,1.165,11739.51931,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=32791
1779,33489,1.0,2012/2/20,GEOC:,34792,Geochemical and Geological Assessment Report on the Metla Property,2012,2011.0,,2013-02-20,,2012/2/20,51,Metla,104K07E:,104K037:,58,23,10,132,36,40,8,6474178,639664,58.386111,-132.61111100000002,AU:AG:CU:MO:PB:ZN:,,,SMI,3.0,ATLN:,Atlin,Atlin,"510305,<br>510282,<br>409034,<br>393212,<br>408834,<br>832466,<br>840658,<br>840661,<br>852267,<br>852266",104K  161,,"510305, 510282, 409034, 393212, 408834, 832466, 840658, 840661, 852267, 852266",Geochemical,Geochemical,"19226, 21757, 21812, 22127, 22128, 22209, 22210, 27145, 27771, 29058, 30661, 32184, 32511",Ocean Park Ventures Corp.,"Aspinall, Nicholas Clive; Dawson, James Martin","CLIFT, BRADY","Gold, Silver, Copper, Molybdenum/Molybdenite, Lead, Zinc","Triassic, Quartz diorites, Paleocene-Eocene, Sloko-Hyder Plutonic Suite, Granites, Stuhini Group, Volcanics",39323.82,1.7690000000000001,22229.40644,1.389,28310.88553,1.178,33381.850589999995,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=33489
1894,32637,1.0,2011/10/12,GEOP:GEOC:,49451,Technical Assessment Report on the Northern Treasure Property,2012,2011.0,,2012-10-12,,2011/10/12,65,Northern Treasure,104K11E:,104K065:,58,41,41,133,4,0,8,6507675,612046,58.694722,-133.066667,AU:,,,SMI,3.0,ATLN:,Atlin,Atlin,Northern Treasure 1-7,104K  144,,Northern Treasure 1-7,"Geophysical,<br>Geochemical","Geophysical, Geochemical",21435,Gulfside Minerals Ltd.,"Javorsky, David","Burton, Alex D.K.",Gold,"Jurassic, Laberge Group, Cretaceous-Tertiary, Sloko Group, Takwahoni Formation, Conglomerates, Greywackes, Sandstones, Volcanics, Volcanic flows",67181.56,1.7690000000000001,37977.13963,1.389,48366.85385,1.178,57030.186760000004,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=32637
1999,33568,1.0,2012/1/5,PHYS:GEOC:,112957,Exploration Report on an MMI Soil Sampling Survey over the Bee Lake Grid,2012,2011.0,,2013-01-05,,2012/1/5,132,Llewellyn,104M09E:,104M059:,59,32,2,134,13,45,8,6599756,543598,59.533889,-134.229167,,,,SMI,3.0,ATLN:,Atlin,Atlin,"676423,<br>549628,<br>549629,<br>552496,<br>552498,<br>555072,<br>568679,<br>568680,<br>570299,<br>676424,<br>676425,<br>843637",,,"676423, 549628, 549629, 552496, 552498, 555072, 568679, 568680, 570299, 676424, 676425, 843637","Physical,<br>Geochemical","Physical, Geochemical","19630, 21011",MOMENTUM MINERALS INC.,"Meghji, Nash","Mark, David G.",,"Jurassic, Inklin Formation, Argillites, Greywackes, Conglomerates",118730.0,1.7690000000000001,67117.01526,1.389,85478.7617,1.178,100789.4737,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=33568
2004,33038,1.0,2011/8/14,GEOC:,56546,Geochemical Report on the Hat Property,2012,2011.0,,2012-08-14,,2011/8/14,62,Hat,104J04E:,104J012:,58,11,38,131,37,3,9,6453284,346143,58.193889,-131.6175,,,,SMI,3.0,ATLN:,Atlin,Atlin,"Hat,<br>Hat 3-4,<br>Top Hat,<br>Bob 1-2","104J  021, 104J  015",,"Hat, Hat 3-4, Top Hat, Bob 1-2",Geochemical,Geochemical,"02554, 06835, 07482, 13939, 14802, 16311, 18158, 21615, 24388, 24935, 26737, 27932, 28537, 30372, 31178",Doubleview Capital Corp.,"Ostensoe, Erik A.","Ostensoe, Erik A.",,"Triassic, Stuhini Group, Andesites, Tuffs, Granodiorites",121134.0,1.7690000000000001,68475.97512999999,1.389,87209.50323999999,1.178,102830.2207,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=33038
2387,32662,1.0,2011/12/16,GEOC:,3275,Rock Geochemistry Report on the Hottie Property,2012,2011.0,,2012-12-16,,2011/12/16,20,Hottie,093B13W:,093B091:,52,57,1,123,53,59,10,5867118,439551,52.950278000000004,-123.899722,AU:,,,PRG,3.0,CBOO:,Cariboo,Cariboo,Hottie 1-4,,,Hottie 1-4,Geochemical,Geochemical,"20022, 20874, 23195, 23695, 24177",Kootenay Gold Inc.,"Kennedy, Thomas Peter James (FMC134308)","Kennedy, Thomas Peter James (FMC134308)",Gold,"Jurassic, Hazelton Group, Tuffs, Chert pebble conglomerates",2446.0,1.7690000000000001,1382.702092,1.389,1760.979122,1.178,2076.400679,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=32662
2495,32887,1.0,2011/11/4,GEOC:,4191,Assessment report Rock Geochemical Sampling on the FIT Property,2012,2011.0,,2012-11-04,,2011/11/4,14,FIT 21,093C01E:,093C019:,52,11,0,124,14,5,10,5782148,415584,52.183333000000005,-124.23472199999999,CU:AG:,,,KAM,3.0,CBOO:,Cariboo,Cariboo,865014,,,865014,Geochemical,Geochemical,"31519, 31696, 32123",Serengeti Resources Inc. (146739),"Bowen, Brian K. (Barney)","Bowen, Brian K. (Barney)","Copper, Silver","Cretaceous-Eocene, Conglomerates, Jurassic, Chilanko Igneous Complex, Tonalites, Diorites, Granodiorites",3400.0,1.7690000000000001,1921.989825,1.389,2447.804176,1.178,2886.247878,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=32887
3131,32766,1.0,2012/2/8,GEOC:,12776,Geochemical Report on the Marg Property,2012,2011.0,,2013-02-08,,2012/2/8,43,Marg,093B09W:,093B018:,52,30,0,122,24,5,10,5816820,540635,52.5,-122.401389,CU:AU:MO:,37.0,,PRG,3.0,CBOO:,Cariboo,Cariboo,"705764,<br>706170","093B  007, 093B  006, 093B  011, 093B  012",Gibraltar Area,"705764, 706170",Geochemical,Geochemical,"02225, 03483, 04243, 02253, 32382",Delore Management Ltd.,"Boitard, Charles Roger","Mark, David G.","Copper, Gold, Molybdenum/Molybdenite","Miocene-Pliocene, Chilcotin Group, Basaltic volcanics, Permian-Triassic, Cache Creek Complex, Sedimentary rocks",9774.0,1.7690000000000001,5525.155455,1.389,7036.717062999999,1.178,8297.113752,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=32766
3613,33096,1.0,2012/3/8,GEOC:,15142,Summary Report on the D.D. Platinum Palladium Base and Precious Metal Property,2012,2011.0,,2013-03-08,,2012/3/8,84,D.D.,093J14E:,093J095:,54,56,56,123,14,42,10,6089121,484300,54.948889,-123.245,CU:NI:CO:VA:PD:PT:,,,PRG,4.0,CBOO:,Cariboo,Cariboo,"Chain 2,<br>Snow 1-4,<br>Calf 1,<br>Moose 2,<br>Moose 4,<br>D.D. 1-2,<br>DD1",093J  031,,"Chain 2, Snow 1-4, Calf 1, Moose 2, Moose 4, D.D. 1-2, DD1",Geochemical,Geochemical,"04999, 09297, 13215, 16269, 26461, 27501, 28319, 29357",Almo Capital Corp.,"Vallabh, Ram","Vallabh, Ram","Copper, Nickel, Cobalt, Vanadium, Palladium, Platinum","Argillites, Marbles, Volcanics, Pyroxenites, Ultramafics, Felsic intrusions, Feldspar porphyry dykes, Triassic, Jurassic",17821.31,1.7690000000000001,10074.22838,1.389,12830.31677,1.178,15128.44652,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=33096
3700,32732,1.0,2011/9/12,GEOC:,13120,Compilation and Review on the Cortez Property,2011,2011.0,,2012-09-12,,2011/9/12,131,Cortez,093B09E:,093B060:,52,35,47,122,3,57,10,5827783,563275,52.596389,-122.06583300000001,AU:,,,PRG,3.0,CBOO:,Cariboo,Cariboo,"833498,<br>833747,<br>833748,<br>833750",,,"833498, 833747, 833748, 833750",Geochemical,Geochemical,"21309, 25512, 25914, 26870, 27812, 29876",OHG Resources Inc,"Kahlert, Bernie H.",ERSI Earth Resource Surveys Inc,Gold,"Permian-Triassic, Cache Creek Complex, Shales, Cherts, Dolomites, Basalts, Quartz carbonates",19550.5,1.75,11171.71429,1.374,14228.893740000001,1.165,16781.54506,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=32732
4024,33856,1.0,2012/8/23,GEOP:,33792,Arctic Star Exploration Corp. 2011 Airborne Magnetic and Radiometric Survey,2012,2011.0,,2013-08-23,,2012/8/23,54,Cap,093I05E:,093I032:,54,24,0,121,44,5,10,6028765,582139,54.4,-121.73472199999999,RS:TA:NB:,,,PRG,3.0,CBOO:,Cariboo,Cariboo,CAP 1-5,,,CAP 1-5,Geophysical,Geophysical,31974,Arctic Star Exploration Corp.,"Dahrouge, Jody","McCallum, Neil","Rare Earths, Tantalum, Niobium/Columbium","Cambrian-Ordovician, Kechika Group, Limestones, Slates, Siltstones, Ordovician, Skoki Formation, Dolomites, Misinchinka Group, Greenstones, Greenschists, Gog Group, Proterozoic",29794.12,1.7690000000000001,16842.351609999998,1.389,21450.0504,1.178,25292.12224,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=33856
4053,33425,1.0,2012/7/23,GEOC:,25306,Geochemical Report on the CHR Mineral Property,2012,2011.0,,2013-07-23,,2012/7/23,79,CHR,093C08E:,093C030:,52,17,52,124,3,24,10,5794689,427949,52.297778,-124.05666699999999,CU:AG:AU:,,,PRG,3.0,CBOO:,Cariboo,Cariboo,"PUNT PLANK,<br>CHR2,<br>559750",093C  011,,"PUNT PLANK, CHR2, 559750",Geochemical,Geochemical,"11685, 15162, 19230, 30174, 31025",Ranex Exploration Ltd.,"Johnson, Timothy; Soby, Stephan Bjorn","Westphal, Mathias W.","Copper, Silver, Gold","Jurassic, Hazelton Group, Volcanic rocks, Chilcotin Group, Miocene-Pliocene, Basaltic volcanics, Eocene, Ootsa Lake Group, Rhyolites",31003.1,1.7690000000000001,17525.777280000002,1.389,22320.446359999998,1.178,26318.42105,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=33425
