,rep_no,cnf_prd,aff_dt,gwrk_typs,claim_val,title,rep_yr,wrk_yr,conf_ldate,conf_adate,aff_ndate,aff_adate,page_ct,prpty_nm,nts_maps,bcgs_maps,lat83_deg,lat83_min,lat83_sec,lon83_deg,lon83_min,lon83_sec,zone83,north83,east83,lat83,long83,com_cds,camp_cd,geo_sum,reg_geo,info_cls,mdiv_cds,mdiv_nmx,mdiv_nms,claim_nmx,minf_nox,camp_nm,claim_nms,gwrk_nmx,gwrk_nms,rel_ars,oper_nms,own_nms,auth_nms,com_nms,kwl_nms,MERG_SPENT,DOLL_INX,doll_86,CPIdex1992,doll_92,CPIdex2002,doll_02,URL
36,26454,1.0,2000/11/9,GEOL:,1500,Geological Assessment Report on the MG Property,2001,2000.0,,2001-11-09,,2000/11/9,12,MG,092L02W:,092L006,50,2,59,126,50,5,9,5546405,655013,50.049721999999996,-126.834722,AU:FE:,29.0,,NAN,3.0,ALBI:,Alberni,Alberni,"MG 1,<br>MG 2009,<br>MG 2011",092L  129,Zeballos - Kyuquot Area,"MG 1, MG 2009, MG 2011",Geological,Geological,14457,"Warke, Carlotte","Warke, Carlotte","Sookochoff, Laurence","Gold, Iron","Triassic, Vancouver Group, Quatsino Formation, Bonanza Group, Limestones, Tuffs, Skarns, Magnetite",1500.0,1.466,1023.19236,1.1520000000000001,1302.083333,0.977,1535.3121800000001,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=26454
156,26389,1.0,2000/11/29,GEOL:GEOC:,1800,Geological and Geochemical Report on the Kash 1-2 Property,2000,2000.0,,2001-11-29,,2000/11/29,17,Kash,092L03W:,092L014,50,9,21,127,19,2,9,5557313,620206,50.155833,-127.317222,LS:,29.0,,NAN,3.0,ALBI:,Alberni,Alberni,Kash 1-2,092L  187,Zeballos - Kyuquot Area,Kash 1-2,"Geological,<br>Geochemical","Geological, Geochemical",24034,"Kikauka, Andris (FMC # 114051)","Kikauka, Andris (FMC # 114051)","Kikauka, Andris (FMC # 114051)",Limestone,"Jurassic, Bonanza Group, Limestones, Limestone",3312.0,1.4409999999999998,2298.403886,1.133,2923.2127100000002,0.961,3446.4099899999997,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=26389
174,26392,1.0,2000/8/22,GEOC:,3600,Assessment Report on the King Property,2000,2000.0,,2001-08-22,,2000/8/22,23,King,092F12E:,092F017,49,6,59,124,36,30,10,5441640,382639,49.116389,-124.608333,AU:AG:CU:PB:,24.0,,NAN,4.0,ALBI:,Alberni,Alberni,"King 1,<br>King","092F  082, 092F  285, 092F  429, 092F  437",Sicker Belt,"King 1, King",Geochemical,Geochemical,"05354, 06138, 06643, 07600, 10194, 11988, 13904, 17222, 18400, 22564, 26086",Mandalay Resources Corporation,"Ruza, Lenka; Mandalay Resources Corporation","Adamec, J. Duro","Gold, Silver, Copper, Lead","Devonian, Sicker Group, Lapilli tuffs, Basalts",3600.0,1.4409999999999998,2498.2650940000003,1.133,3177.405119,0.961,3746.0978149999996,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=26392
314,26647,1.0,2001/6/18,DRIL:GEOL:GEOC:,4400,2001 Assessment Report on the Dragonfly Property,2001,2000.0,,2002-06-18,,2001/6/18,36,Dragonfly,092E16E:,092E089:,49,50,59,126,19,25,9,5525358,692394,49.849722,-126.32361100000001,CU:NI:,,,NAN,4.0,ALBI:,Alberni,Alberni,Fly 1,,,Fly 1,"Drilling,<br>Geological,<br>Geochemical","Drilling, Geological, Geochemical","22962, 23373, 24015, 24377","Specogna, Efrem; Specogna, Lucia","Specogna, Lucia","Specogna, Efrem; Specogna, Lucia","Copper, Nickel","Paleozoic, Sicker Group, Mafic volcanics, Chlorite schists",6323.32,1.466,4313.315143,1.1520000000000001,5488.993056,0.977,6472.180143,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=26647
579,26481,1.0,2000/11/9,GEOL:GEOP:GEOC:PHYS:,13200,Magnetometer Survey and Rock Chip Sampling on the Deer Bay Property,2001,2000.0,,2001-11-09,,2000/11/9,54,Deer Bay,092F04E:,092F023,49,13,59,125,35,5,10,5456579,311840,49.233056,-125.584722,NI:CU:AU:,25.0,,NAN,3.0,ALBI:,Alberni,Alberni,"Super 1,<br>Nick 1",092F  029,Tofino - Kennedy River Area,"Super 1, Nick 1","Geological,<br>Geophysical,<br>Geochemical,<br>Physical","Geological, Geophysical, Geochemical, Physical","08016, 08138, 14807, 16220, 17284, 18751, 21777, 22749, 23283, 25108, 25607","Birkeland, Arne O. (FMC 102420)","Birkeland, Arne O. (FMC 102420); Buckland, Peter","Birkeland, Arne O. (FMC 102420)","Nickel, Copper, Gold","Mississippian-Permian, Sicker Group, Amphibolites, Gabbros, Massive sulphides, Semi-massive, Pyrite, Chalcopyrite, Violarite, Millerite",16485.0,1.466,11244.88404,1.1520000000000001,14309.895830000001,0.977,16873.08086,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=26481
618,26352,1.0,2000/8/16,GEOL:GEOC:,24600,2000 Exploration Program on the Lucky Property,2000,2000.0,,2001-08-16,,2000/8/16,88,Lucky,092F03W:,092F004,49,3,59,125,18,5,10,5437387,331901,49.066389,-125.30138899999999,CU:AU:PB:ZN:AG:,25.0,,NAN,3.0,ALBI:,Alberni,Alberni,"TOQ 1-7,<br>KO 1-3,<br>Ridge,<br>CKO 3,<br>Peak,<br>KNV","092F  542, 092F  034, 092F  540, 092F  372, 092F  144",Tofino - Kennedy River Area,"TOQ 1-7, KO 1-3, Ridge, CKO 3, Peak, KNV","Geological,<br>Geochemical","Geological, Geochemical","06146, 10626, 11545, 12545, 16782, 17108, 17224, 18567, 19826, 22163, 22300, 22592, 23004, 23312, 23668, 24252, 24306, 24784, 25429, 25829, 26208",Electrum Resource Corp. (FMC 107591),Electrum Resource Corp. (FMC 107591),"Ronning, Peter A.","Copper, Gold, Lead, Zinc, Silver","Triassic, Karmutsen Formation, Quatsino Formation, Basalts, Tuffs, Tuff breccias, Diorites, Island Intrusions",20109.82,1.4409999999999998,13955.461490000002,1.133,17749.17917,0.961,20925.93132,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=26352
781,26460,1.0,2001/1/19,GEOP:,53000,Dighem EM/Magnetic Survey for Cream Minerals Ltd. on the Nootka Island Property,2000,2000.0,,2002-01-19,,2001/1/19,83,Nootka Island,092E10W:092E15W:,9.20E+77,49,42,59,126,50,5,9,5509349,656084,49.716389,-126.834722,AU:CU:,,,NAN,3.0,ALBI:,Alberni,Alberni,Raven 1-14,,,Raven 1-14,Geophysical,Geophysical,,Cream Minerals Ltd.,Cream Minerals Ltd.,"Cain, Michael J.","Gold, Copper","Paleozoic, Sicker Group, Massive sulphides",56075.0,1.4409999999999998,38913.94865,1.133,49492.497789999994,0.961,58350.67638,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=26460
1015,26434,1.0,2000/10/4,PROS:,2000,Prospecting Report on the Ruff Property,2001,2000.0,,2001-10-04,,2000/10/4,20,Ruff,104N11W:104N12E:,104N073:,59,43,27,133,29,40,8,6621654,584670,59.724167,-133.494444,CU:AG:ZN:PB:,,,SMI,3.0,ATLN:,Atlin,Atlin,Ruff,"104N  122, 104N  123",,Ruff,Prospecting,Prospecting,"02203, 08718, 10179, 18646, 23831","Kenwood, Stephen P.","Kenwood, Stephen P.","Kenwood, Stephen P.","Copper, Silver, Zinc, Lead","Jurassic, Fourth of July Creek Batholith, Quartz monzonites",2372.0,1.466,1618.008186,1.1520000000000001,2059.027778,0.977,2427.840328,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=26434
1161,26602,1.0,2001/7/16,GEOL:,3600,Geological Report on the Imperial Property,2001,2000.0,,2002-07-16,,2001/7/16,40,Imperial,104N12E:,104N062,59,36,50,133,36,53,8,6609227,578162,59.613889,-133.614722,JD:,53.0,,SMI,3.0,ATLN:,Atlin,Atlin,Imperial,104N  008,Atlin Camp,Imperial,Geological,Geological,"04551, 09868, 13024, 17495","Aspinall, Nicholas Clive","Aspinall, Nicholas Clive","Aspinall, Nicholas Clive",Jade/Nephrite,"Permian-Pennsylvanian, Cache Creek Group, Argillites, Ultramafics",5500.0,1.466,3751.705321,1.1520000000000001,4774.305556,0.977,5629.477994,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=26602
1279,26379,1.0,2000/8/21,GEOL:GEOC:,8000,Geochemical and Geological Assessment Report on the 025 Property,2000,2000.0,,2001-08-21,,2000/8/21,57,25,104M09E:104M09W:,104M059,59,34,31,134,14,37,8,6604356,542729,59.575278000000004,-134.24361100000002,AU:AG:,,,SMI,3.0,ATLN:,Atlin,Atlin,Gold A-T,"104M  080, 104M  079",,Gold A-T,"Geological,<br>Geochemical","Geological, Geochemical","19384, 21508, 23599, 24645, 25735","Thompson, Gary R.","Thompson, Gary R.","Thompson, Gary R.","Gold, Silver","Jurassic, Laberge Group, Greywackes, Argillites, Shales, Quartz veins, Stockworks",8000.0,1.4409999999999998,5551.700208,1.133,7060.900265,0.961,8324.661811,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=26379
