,rep_no,cnf_prd,aff_dt,gwrk_typs,claim_val,title,rep_yr,wrk_yr,conf_ldate,conf_adate,aff_ndate,aff_adate,page_ct,prpty_nm,nts_maps,bcgs_maps,lat83_deg,lat83_min,lat83_sec,lon83_deg,lon83_min,lon83_sec,zone83,north83,east83,lat83,long83,com_cds,camp_cd,geo_sum,reg_geo,info_cls,mdiv_cds,mdiv_nmx,mdiv_nms,claim_nmx,minf_nox,camp_nm,claim_nms,gwrk_nmx,gwrk_nms,rel_ars,oper_nms,own_nms,auth_nms,com_nms,kwl_nms,MERG_SPENT,DOLL_INX,doll_86,CPIdex1992,doll_92,CPIdex2002,doll_02,URL
1317,37103,1.0,2017/9/6,GEOL:PROS:GEOC:,12295,Geological and Geochemical Report on the Wright Creek Property,2018,2017.0,,2018-09-06,,2017/9/6,40,Wright Creek,104N11W:,104N064:,59,37,21,133,22,14,8,6610499,591914,59.6225,-133.370556,AU:,53.0,,SMI,3.0,ATLN:,Atlin,Atlin,"1046613,<br>1046634,<br>1046635",104N  033,Atlin Camp,"1046613, 1046634, 1046635","Geological,<br>Prospecting,<br>Geochemical","Geological, Prospecting, Geochemical","04551, 06510, 07354, 12622, 15253, 16529, 17440, 30042, 30624",African Queen Mines Ltd.,African Queen Mines Ltd.,"Dandy, Linda",Gold,"Mississippian-Permian, Cache Creek Complex, Nakina Formation, Basaltic volcanic rocks, Ultramafic rocks, Kedahada Formation, Cherts, Siliciclastics, Siliceous argillites, Limestones, Marbles, Cretaceous, Surprise Lake Batholith, Surprise Lake Plutonic Suite, Granites, Alkali-feldspar granites, Placer gold, Placers",12323.28,1.926,6398.380062,1.514,8139.550859,1.284,9597.570093,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=37103
1446,37141,1.0,2017/12/19,GEOC:,16341,Geological and Geochemical Survey on the Goldridge Property,2017,2017.0,,2018-12-19,,2017/12/19,80,Goldridge,104G14E:,104J005:,58,0,14,131,58,12,9,6433000,324500,58.003889,-131.97,AU:AG:CU:PB:ZN:,,,SMI,3.0,ATLN:,Atlin,Atlin,GOLD RIDGE,,,GOLD RIDGE,Geochemical,Geochemical,"33330, 19917",J2 Syndicate Holdings Ltd.,J2 Syndicate Holdings Ltd.,"Benz, Diana","Gold, Silver, Copper, Lead, Zinc","Triassic, Stuhini Group, Volcanic rocks, Triassic-Jurassic, Quartz diorites, Intrusive rocks, Epithermal, Chalcopyrite, Malachite, Azurite, Epidote, Carbonate",16394.49,1.875,8743.728000000001,1.474,11122.449120000001,1.25,13115.591999999999,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=37141
1566,37139,1.0,2017/9/19,GEOC:,22196,Geological and Geochemical Survey on the Motherlode Property,2017,2017.0,,2018-09-19,,2017/9/19,109,Motherlode,104J04W:,104F030:,58,0,0,132,0,7,8,6432643,677177,58.0,-132.00194399999998,AU:AG:CU:PB:ZN:,,,SMI,3.0,ATLN:,Atlin,Atlin,MOTHERLODE,"104K  093, 104K  151",,MOTHERLODE,Geochemical,Geochemical,"10758, 13983, 10758",J2 Syndicate Holdings Ltd.,J2 Syndicate Holdings Ltd.,"Benz, Diana","Gold, Silver, Copper, Lead, Zinc","Triassic, Granodiorites, Triassic-Jurassic, Intrusive rocks, Quartz diorites, Pyrite, Chalcopyrite, Chalcedonic quartz",22211.37,1.875,11846.063999999998,1.474,15068.77205,1.25,17769.096,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=37139
1629,37144,1.0,2017/9/19,GEOC:,26518,Geological and Geochemical Survey on the Goldengate Property,2017,2017.0,,2018-09-19,,2017/9/19,151,Goldengate,104K08W:104K01W:,104K029:,58,15,9,132,21,34,8,6459871,654953,58.2525,-132.359444,AU:AG:CU:PB:ZN:,,,SMI,3.0,ATLN:,Atlin,Atlin,"1046848,<br>1046849",104K  077,,"1046848, 1046849",Geochemical,Geochemical,"10158, 15550, 11963, 12751, 17487, 24668",J2 Syndicate Holdings Ltd.,J2 Syndicate Holdings Ltd.,"Benz, Diana","Gold, Silver, Copper, Lead, Zinc","Mississippian, Stikine Assemblage, Volcanic rocks, Pennsylvanian, Navo Formation, Rhyolites, Felsic volcanics, Permian, Limestones, Marbles, Calcareous sedimentary rocks, Triassic, Quartz diorites, Intrusive rocks, Jurassic, Gabbros, Diorites, Epithermal, Carbonate hosted gold, Gold, Silver",26573.92,1.875,14172.75733,1.474,18028.439619999997,1.25,21259.136000000002,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=37144
1659,37082,1.0,2017/8/28,GEOL:GEOC:,39988,Report on the 2017 MMI Soil Sampling Program,2017,2017.0,,2018-08-28,,2017/8/28,154,Engineer Mine,104M08E:,104M049:,59,27,36,134,13,48,8,6591528,543646,59.46,-134.23,AU:AG:CU:PB:ZN:,,,SMI,3.0,ATLN:,Atlin,Atlin,"WHINE,<br>NORTH WANN,<br>WANN,<br>WANN RIVER#1,<br>BEE PEAK #1","104K  177, 104M  013, 104M  015, 104M  016, 104M  025, 104M  076, 104M  077, 104M  078, 104M  092, 104M  101, 104M  102, 104M  103, 104M  109",,"WHINE, NORTH WANN, WANN, WANN RIVER#1, BEE PEAK #1","Geological,<br>Geochemical","Geological, Geochemical","01628, 07923, 09049, 10511, 21011, 21327, 23211, 28884, 28931, 28934, 29921, 30460, 30759, 31488, 31500, 32004, 32403, 33568",Blind Creek Resources Ltd.,Blind Creek Resources Ltd.,"Devine, Fionnuala","Gold, Silver, Copper, Lead, Zinc","Jurassic, Laberge Group, Inklin Formation, Argillites, Greywackes, Wackes, Conglomerates, Conglomerate turbidites, Paleocene-Eocene, Sloko-Hyder Plutonic Suite, Quartz diorites, Quartz diorite stocks, Eocene, Sloko Group, Coarse Clastic Sedimentary Rocks, Rhyolites, Veins, Quartz carbonate veins, Dykes, Shear zones, Native gold, Electrum",28513.41,1.875,15207.152,1.474,19344.24016,1.25,22810.728,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=37082
1668,37138,1.0,2017/9/19,GEOC:,29402,Geological and Geochemical Survey on the Bullion Property,2017,2017.0,,2018-09-19,,2017/9/19,207,Bullion,104J04W:,104F030:,58,0,0,132,0,7,8,6432643,677177,58.0,-132.00194399999998,AU:AG:CU:PB:ZN:,,,SMI,3.0,ATLN:,Atlin,Atlin,"1046820,<br>1053989","104K  086, 104K  164",,"1046820, 1053989",Geochemical,Geochemical,"10755, 11824, 16360, 17745, 18021, 20669, 21842, 21990, 22646, 23597",J2 Syndicate Holdings Ltd.,J2 Syndicate Holdings Ltd.,"Benz, Diana","Gold, Silver, Copper, Lead, Zinc","Triassic, Quartz diorites, Stuhini Group, Marine sedimentary and volcanic rocks, Pennsylvanian, Stikine Assemblage, Volcanic rocks, Navo Formation, Rhyolites, Felsic volcanics, Dolomitic carbonate rocks, Silicification, Pyrite, Chalcopyrite",29479.1,1.875,15722.18667,1.474,19999.38942,1.25,23583.28,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=37138
1798,37087,1.0,2017/8/31,GEOC:,46507,Geological and Geochemical Survey on the Eldorado Property,2017,2017.0,,2018-08-31,,2017/8/31,227,Eldorado,104K11E:,104K075:,58,42,54,133,7,59,8,6509824,608136,58.715,-133.133056,AU:AG:CU:PB:ZN:,,,SMI,3.0,ATLN:,Atlin,Atlin,"1046466,<br>1046465","104K  074, 104K  090, 104K  144",,"1046466, 1046465",Geochemical,Geochemical,"09048, 17517, 21522, 22384, 25458, 32637",J2 Syndicate Holdings Ltd.,J2 Syndicate Holdings Ltd.,"Benz, Diana","Gold, Silver, Copper, Lead, Zinc","Cretaceous, Cretaceous, Windy Table Complex, Windy Table Complex, Quartz diorites, Quartz diorites, Triassic, Triassic, Stuhini Group, Stuhini Group, Conglomerates, Conglomerates, Coarse Clastic Sedimentary Rocks, Coarse Clastic Sedimentary Rocks, Argillites, Argillites, Greywackes, Greywackes, Wackes, Wackes, Conglomerate turbidites, Conglomerate turbidites, Basaltic volcanic rocks, Basaltic volcanic rocks, Jurassic, Jurassic, Laberge Group, Laberge Group, Takwahoni Formation, Takwahoni Formation, Andesitic volcanics, Andesitic volcanics, Volcaniclastic rocks, Volcaniclastic rocks, Pyrite, Arsenopyrite, Sphalerite, Galena, Stibnite, Pyrrhotite, Chalcopyrite, Shear zones, Carbonate alteration",46604.36,1.875,24855.658669999997,1.474,31617.61194,1.25,37283.488,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=37087
1815,37042,1.0,2017/8/6,GEOL:PROS:PHYS:GEOC:,49731,Report on the 2016-2017 Exploration Program on the Sunrise Property,2017,2017.0,,2018-08-06,,2017/8/6,55,Sunrise,104N14W:,104N074:,59,47,9,133,20,53,8,6628716,592730,59.785833,-133.348056,AU:AG:PB:ZN:WO:SN:MO:,53.0,,SMI,3.0,ATLN:,Atlin,Atlin,"SUNRISE,<br>CREST,<br>EQUINOX","104N  012, 104N  058, 104N  092",Atlin Camp,"SUNRISE, CREST, EQUINOX","Geological,<br>Prospecting,<br>Physical,<br>Geochemical","Geological, Prospecting, Physical, Geochemical","02132, 02346, 02446, 02519, 07283, 08048, 24219, 31775",Merlin Geosciences Inc.,Merlin Geosciences Inc.,"Devine, Fionnuala","Gold, Silver, Lead, Zinc, Tungsten, Tin, Molybdenum/Molybdenite","Mississippian-Triassic, Cache Creek Complex, Cherts, Siliceous argillites, Siliclastic rocks, Permian-Jurassic, Mudstones, Siltstones, Cretaceous, Surprise Lake Plutonic Suite, Surprise Lake Batholith, Granites, Alkali-feldspar granites, Jurassic, Three Sisters Plutonic Suite, Tonalites, Mississippian-Permian, Nakina Formation, Basaltic volcanics, Ultramafic rocks, Pendant, Pyrite, Galena, Chalcopyrite, Sphalerite, Skarns, Digital data imagery, Kedahda Formation",49741.0,1.875,26528.533330000002,1.474,33745.59023,1.25,39792.8,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=37042
1895,37352,1.0,2017/12/20,GEOC:,72520,2017 Exploration and Fieldwork on the Atlin Property,2018,2017.0,,2018-12-20,,2017/12/20,55,Atlin Property,104N05E:,104N043:,59,24,58,133,34,16,8,6587258,581096,59.416111,-133.571111,LS:,,,SMI,3.0,ATLN:,Atlin,Atlin,"HORSEFEED 1,<br>HORSEFEED 2,<br>HORSEFEED 3,<br>NORTH LAKE 1",,,"HORSEFEED 1, HORSEFEED 2, HORSEFEED 3, NORTH LAKE 1",Geochemical,Geochemical,"34644, 35223, 36645, 35988",Graymont Western Canada Inc. (105327),Graymont Western Canada Inc. (105327),"Krueger, Kelly",Limestone,"Mississippian-Permian, Cache Creek Complex, Horsefeed Formation, Limestones, Marble, Calcareous sedimentary rocks, Cherts, Siliceous argillites, Siliclastic rocks, Carboniferous-Triassic, Kedahda Formation",73241.97,1.926,38028.021810000006,1.514,48376.46631,1.284,57042.03271,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=37352
1917,36695,1.0,2017/1/31,GEOP:,110743,Technical report - Arsenault Property Geophysical Survey,2017,2017.0,,2018-01-31,,2017/1/31,74,Arsenault,104O13E:,104O082:,59,48,59,131,43,6,9,6634090,347567,59.816389,-131.718333,CU:AU:,,,SMI,3.0,ATLN:,Atlin,Atlin,"ARSENAULT BELT,<br>ARSENAULT WEST,<br>VMS","104O  011, 104O  024, 104O  047, 104O  053",,"ARSENAULT BELT, ARSENAULT WEST, VMS",Geophysical,Geophysical,"08022, 10411, 19082, 20137, 25882, 30836, 35014, 35621",Casa Minerals Inc.,Casa Minerals Inc.,"Ostensoe, Erik A.","Copper, Gold","Paleozoic, Big Salmon Complex, Basaltic volcanic rocks, Limestones, Marbles, Calcareous sedimentary rocks, Devonian-Carboniferous, Orthogneisses, Sedimentary rocks, Pyrite, Chalcopyrite, Magnetite, Native gold, Telluride, Veins, Digital data airborne geophysics",77641.61,1.875,41408.85867,1.474,52674.09091,1.25,62113.288,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=36695
2034,37052,1.0,2017/8/14,GEOP:,143507,Claims Assessment Report on Geophysical IP Line Survey at the Tat Target,2017,2017.0,,2018-08-14,,2017/8/14,39,"Tatsamanie Lake Property, Tat Zone",104K08E:,104K050:,58,27,28,132,8,6,8,6483241,667150,58.457778000000005,-132.135,AU:AG:,,,SMI,3.0,ATLN:,Atlin,Atlin,"IMGM15,<br>IMGM17,<br>IMGM18,<br>IMGM20,<br>IMGM24,<br>IMGM25","104K  021, 104K  070, 104K  076, 104K  113, 104K  155",,"IMGM15, IMGM17, IMGM18, IMGM20, IMGM24, IMGM25",Geophysical,Geophysical,"08962, 11265, 11964, 12695, 17907, 19259, 20855, 21718, 21812, 22128, 22204, 22209, 22210, 35006, 35004",IMGM International Mining Canada Ltd.,IMGM International Mining Canada Ltd.,"Yang, Wanjin","Gold, Silver","Triassic, Quartz diorites, Jurassic-Cretaceous, Granodiorites, Stocks, Jurassic, Laberge Group, Takwahoni Formation, Argillites, Greywackes, Wackes, Conglomerate turbidites, Stuhini Group, Volcanic rocks, Mississippian, Stikine Assemblage, Paleocene-Eocene, Sloko-Hyder Plutonic Suite, Alkali-feldspar granites, Quartz monzonites, Carbonate alteration, Veins, Pyrite, Arsenopyrite, Molybdenite",160727.0,1.875,85721.06667,1.474,109041.384,1.25,128581.6,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=37052
