,rep_no,cnf_prd,aff_dt,gwrk_typs,claim_val,title,rep_yr,wrk_yr,conf_ldate,conf_adate,aff_ndate,aff_adate,page_ct,prpty_nm,nts_maps,bcgs_maps,lat83_deg,lat83_min,lat83_sec,lon83_deg,lon83_min,lon83_sec,zone83,north83,east83,lat83,long83,com_cds,camp_cd,geo_sum,reg_geo,info_cls,mdiv_cds,mdiv_nmx,mdiv_nms,claim_nmx,minf_nox,camp_nm,claim_nms,gwrk_nmx,gwrk_nms,rel_ars,oper_nms,own_nms,auth_nms,com_nms,kwl_nms,MERG_SPENT,DOLL_INX,doll_86,CPIdex1992,doll_92,CPIdex2002,doll_02,URL
78,36167,1.0,2016/6/10,GEOC:,3570,2016 Assessment Report for Prospecting and Geochemistry,2016,2016.0,,2017-06-10,,2016/6/10,35,Zeballos,092L02W:,092L007:,50,0,10,126,47,47,9,5541266,657911,50.002778,-126.79638899999999,AU:AG:CU:ZN:,29.0,,NAN,3.0,ALBI:,Alberni,Alberni,GOLDEN GATE 2,"092E  002, 092E  023, 092L  005, 092L  006, 092L  211",Zeballos - Kyuquot Area,GOLDEN GATE 2,Geochemical,Geochemical,"04819, 05079, 12772, 12863, 32298, 34249, 35166",North Bay Resources Inc. (FMC 204090),North Bay Resources Inc. (FMC 204090),"Houle, Jacques (FMC 137830)","Gold, Silver, Copper, Zinc","Triassic, Jurassic, Eocene, Bonanza Group, Parson Bay Formation, Quatsino Formation, Mount Washington Plutonic Suite, Island Plutonic Suite, Volcanic rocks, Volcaniclastic rocks, Breccias, Limestones, Argillites, Gabbros, Quartz diorites, Skarns, Magnetite, Granodiorites, Eocene-Oligocene, Calc-alkaline volcanics, Pyrite, Sphalerite, Galena, Chalcopyrite, Arsenopyrite, Slates, Siltstones",2525.63,1.837,1374.86663,1.443,1750.2633399999997,1.224,2063.4232030000003,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=36167
199,36472,1.0,2017/1/13,GEOC:,3107,Sampling Report from the A-25/Esperanza Project,2016,2016.0,,2018-01-13,,2017/1/13,82,A-25 / Esperanza,092L02W:,092L016:,50,7,6,126,53,38,9,5553912,650562,50.118333,-126.89388899999999,AU:AG:,29.0,,NAN,3.0,ALBI:,Alberni,Alberni,524846,"092L  299, 092L  302",Zeballos - Kyuquot Area,524846,Geochemical,Geochemical,"08612, 12327, 34209, 14508",World-Wide Graphite Producers Ltd.,World-Wide Graphite Producers Ltd.,"Archibald, John C.","Gold, Silver","Triassic, Triassic, Jurassic, Jurassic, Vancouver Group, Vancouver Group, Karmutsen Formation, Karmutsen Formation, Quatsino Formation, Quatsino Formation, Bonanza Group, Bonanza Group, Island Plutonic Suite, Island Plutonic Suite, Granodiorites, Granodiorites, Limestones, Limestones, Basaltic volcanics, Basaltic volcanics, Calc-alkaline volcanics, Calc-alkaline volcanics, Triassic-Jurassic, Magnetite, Pyrrhotite, Native gold, Skarns, Chalcopyrite, Telluride, Parson Bay Formation",5129.94,1.837,2792.563963,1.443,3555.051975,1.224,4191.127450999999,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=36472
596,36435,1.0,2016/12/13,GEOC:,32750,Geochemical Assessment Report on the Catface Copper Property,2017,2016.0,,2017-12-13,,2016/12/13,68,Catface,092F04W:,092F021:,49,14,59,125,59,5,10,5459504,282798,49.249722,-125.98472199999999,CU:MO:,25.0,,NAN,3.0,ALBI:,Alberni,Alberni,"CATFACE #47,<br>CATFACE #50,<br>CATFACE #52,<br>CATFACE #53,<br>CATFACE #61,<br>CATFACE #51,<br>CATFACE #126,<br>CATFACE #141 FR.,<br>CATFACE MC #149 FR","092F  120, 092F  231, 092F  251",Tofino - Kennedy River Area,"CATFACE #47, CATFACE #50, CATFACE #52, CATFACE #53, CATFACE #61, CATFACE #51, CATFACE #126, CATFACE #141 FR., CATFACE MC #149 FR",Geochemical,Geochemical,"00540, 00541, 00580, 02454, 27773, 28725, 31052, 31894, 35293",Catface Copper Mines Ltd.,Catface Copper Mines Ltd.,"Eggers, Benjamin","Copper, Molybdenum/Molybdenite","Eocene, Triassic, Paleozoic-Jurassic, Paleocene-Eocene, Catface Intrusions, Quartz diorites, Granodiorites, Karmutsen Formation, Volcanic rocks, Chalcopyrite, Bornite, Molybdenite, Quartz monzonites, West Coast Complex, Clayoquot Plutonic Suite, Vancouver Group, Basaltic volcanics",23380.2,1.875,12469.44,1.474,15861.73677,1.25,18704.16,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=36435
680,36437,1.0,2016/12/8,GEOC:,52395,Geochemical Sampling Report on the Fandora Gold Property,2017,2016.0,,2017-12-08,,2016/12/8,99,Fandora,092F04E:,092F022:,49,14,57,125,40,44,10,5458609,305049,49.249167,-125.67888899999998,AU:,25.0,,NAN,3.0,ALBI:,Alberni,Alberni,"508912,<br>FANDORA","092F  039, 092F  040, 092F  041, 092F  042, 092F  043, 092F  152, 092F  205, 092F  436, 092F  620, 092F  630",Tofino - Kennedy River Area,"508912, FANDORA",Geochemical,Geochemical,"00423, 09418, 12034, 13281, 13441, 13543, 14075, 14337, 16354, 17589, 17722, 17764, 18890, 19013, 20219, 23826, 26139, 29325, 31379, 32456, 34601, 35040",Selkirk Metals Corp. (FMC# 231261),Selkirk Metals Corp. (FMC# 231261),"Eggers, Benjamin",Gold,"Jurassic, Island Plutonic Suite, Granodiorites, Mississippian-Permian, Buttle Lake Group, Sedimentary rocks, Paleozoic-Jurassic, West Coast Complex, Metamorphic rocks, Devonian, Sicker Group, Volcanic rocks, Greenstones, Veins, Gold, Native gold",37356.1,1.875,19923.25333,1.474,25343.35142,1.25,29884.88,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=36437
906,36511,1.0,2016/8/30,DRIL:GEOC:PHYS:,424493,"2017 Assessment report for a Bulk Sampling, Testing and Diamond Drilling Programs in 2016 & 2017",2017,2016.0,,2017-08-30,,2016/8/30,45,Tahsis,092E16W:,092E078:,49,45,20,126,29,55,9,5514456,680165,49.755556,-126.49861100000001,LS:MB:,29.0,,NAN,3.0,ALBI:,Alberni,Alberni,"TAHSIS2,<br>INLET 2,<br>INLET 3,<br>THASIS","092E  020, 092E  061, 092E  081, 092E  103, 092E  104",Zeballos - Kyuquot Area,"TAHSIS2, INLET 2, INLET 3, THASIS","Drilling,<br>Geochemical,<br>Physical","Drilling, Geochemical, Physical","11221, 28386, 31969, 32876, 35545",Pacific West Stone Inc.,Pacific West Stone Inc.,"Houle, Jacques (FMC 137830)","Limestone, Marble","Triassic, Jurassic, Eocene, Island Plutonic Suite, Mount Washington Plutonic Suite, Marbles, Limestones, Quartz diorites, Granodiorites, Skarns, Stocks, Graben, Quatsino Formation, Bonanza Group, Volcanic rocks, Parson Bay Formation",646345.9,1.875,344717.8133,1.474,438497.8969,1.25,517076.72,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=36511
1030,36276,1.0,2016/8/22,GEOC:,2493,African Queen Mines Ltd Spruce Creek Project,2016,2016.0,,2017-08-22,,2016/8/22,31,Tenure #1038544,104N12E:,104N053:,59,33,1,133,34,6,8,6602200,580932,59.550278000000006,-133.568333,AU:,,,SMI,3.0,ATLN:,Atlin,Atlin,1038544,,,1038544,Geochemical,Geochemical,"12968, 13925, 15254, 16451",African Queen Mines Ltd.,African Queen Mines Ltd.,"Aspinall, Nicholas Clive",Gold,"Mississippian-Permian, Cache Creek Complex, Eclogites, Tectonites, Nakina Formation, Basaltic volcanic rocks",3395.0,1.837,1848.121938,1.443,2352.737353,1.224,2773.69281,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=36276
1048,36339,1.0,2016/8/6,GEOC:,4301,Geochemical Survey on the Wrotter Property,2016,2016.0,,2017-08-06,,2016/8/6,29,Wrotter,104N11W:,104N054:,59,35,6,133,19,5,8,6606397,594981,59.585,-133.318056,AU:AG:CU:,53.0,,SMI,3.0,ATLN:,Atlin,Atlin,"Curly Top,<br>Ptarmagain,<br>Irish,<br>Bob,<br>Rob's Twinkles","104N  047, 104N  099",Atlin Camp,"Curly Top, Ptarmagain, Irish, Bob, Rob's Twinkles",Geochemical,Geochemical,"13338, 25197, 34930","Scott, Brian William (FMC 124128)","Martindale, Mardell; Scott, Brian William (FMC 124128)","Scott, Brian William (FMC 124128)","Gold, Silver, Copper","Mississippian-Triassic, Cache Creek Complex, Cherts, Siliceous argillites, Siliciclastics, Nakina Formation, Basaltic volcanic rocks, Placer gold, Pyrite, Kedahda Formation",3901.9,1.837,2124.060969,1.443,2704.019404,1.224,3187.8267969999997,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=36339
1055,36526,1.0,2016/9/27,GEOL:,3213,Geological and Technical Assessment Report,2016,2016.0,,2017-09-27,,2016/9/27,34,Chevron,104K09E:,104K059:,58,30,40,132,14,3,8,6488933,661122,58.511111,-132.23416699999999,AU:CU:,,,SMI,3.0,ATLN:,Atlin,Atlin,"552110,<br>552111,<br>566327",104K  075,,"552110, 552111, 566327",Geological,Geological,"11497, 17910, 21779, 27761, 29683, 32358, 34491","Von Einsiedel, Carl Alexander","Von Einsiedel, Carl Alexander","Von Einsiedel, Carl Alexander","Gold, Copper","Jurassic, Laberge Group, Takwahoni Formation, Argillites, Greywackes, Wackes, Conglomerate turbidites, Cretaceous, Windy Table Complex, Quartz diorites, Hornfels, Quartz-feldspar porphyry dykes, Arsenopyrite, Stibnite, Galena, Chalcopyrite, Sphalerite",4160.0,1.837,2264.5617859999998,1.443,2882.8828829999998,1.224,3398.69281,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=36526
1088,36188,1.0,2016/7/19,GEOC:,2506,Dominion Creek Project,2016,2016.0,,2017-07-19,,2016/7/19,33,"Dominion Creek, Atlin MD",104N12E:,104N053:,59,30,1,133,32,6,8,6596674,582939,59.500278,-133.535,AU:,,,SMI,3.0,ATLN:,Atlin,Atlin,1037417,,,1037417,Geochemical,Geochemical,"13910, 12283, 13774",African Queen Mines Ltd.,African Queen Mines Ltd.,"Aspinall, Nicholas Clive",Gold,"Carboniferous-Triassic, Cache Creek Complex, Sedimentary rocks, Nakina Formation, Basaltic volcanic rocks, Ultramafic rocks, Kedahda Formation, Cherts, Siliceous argillites, Siliciclastics, Gabbroic to Dioritic intrusive rocks",4924.5,1.837,2680.72945,1.443,3412.6819130000003,1.224,4023.284314,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=36188
1210,36275,1.0,2016/8/22,GEOC:,6747,McKinley Project. African Queen Mines Ltd Soil Sampling,2016,2016.0,,2017-08-22,,2016/8/22,36,Tenure #1038396,104N11E:,104N055:,59,31,28,133,7,57,8,6599927,605642,59.524443999999995,-133.1325,AU:,53.0,,SMI,3.0,ATLN:,Atlin,Atlin,1038396,,Atlin Camp,1038396,Geochemical,Geochemical,"13099, 36048",African Queen Mines Ltd.,African Queen Mines Ltd.,"Aspinall, Nicholas Clive",Gold,"Mississippian-Triassic, Cache Creek Complex, Cherts, Siliceous argillites, Siliciclastics, Permian-Jurassic, Mudstones, Kedahda Formation",8312.5,1.837,4525.040827000001,1.443,5760.568261,1.224,6791.25817,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=36275
