,rep_no,cnf_prd,aff_dt,gwrk_typs,claim_val,title,rep_yr,wrk_yr,conf_ldate,conf_adate,aff_ndate,aff_adate,page_ct,prpty_nm,nts_maps,bcgs_maps,lat83_deg,lat83_min,lat83_sec,lon83_deg,lon83_min,lon83_sec,zone83,north83,east83,lat83,long83,com_cds,camp_cd,geo_sum,reg_geo,info_cls,mdiv_cds,mdiv_nmx,mdiv_nms,claim_nmx,minf_nox,camp_nm,claim_nms,gwrk_nmx,gwrk_nms,rel_ars,oper_nms,own_nms,auth_nms,com_nms,kwl_nms,MERG_SPENT,DOLL_INX,doll_86,CPIdex1992,doll_92,CPIdex2002,doll_02,URL
10568,36265,1.0,2016/4/21,GEOP:,6947,Technical Report on the Highland Valley Property,2016,2016.0,,2017-04-21,,2016/4/21,26,Highland Valley,092I10W:,092I056:,50,31,18,120,51,30,10,5598825,651813,50.521667,-120.858333,CU:AG:AU:MO:ZN:,18.0,,KAM,3.0,KAML:,Kamloops,Kamloops,DANSEY EAST,"092INE034, 092INE040",Highland Valley Camp,DANSEY EAST,Geophysical,Geophysical,"00135, 00711, 01585, 01934, 01935, 02024, 02066, 02114, 02281, 02282, 03184, 04114, 04983, 04984, 05851, 06350, 10783, 29164, 29173, 30458, 31903, 32153, 32290, 32779, 32980, 34975","Delorme, Christopher (FMC 141575); Delorme, Guy (FMC 106466)","Delorme, Christopher (FMC 141575); Delorme, Guy (FMC 106466)","Delorme, Christopher (FMC 141575)","Copper, Silver, Gold, Molybdenum/Molybdenite, Zinc","Triassic-Jurassic, Guichon Creek Batholith, Border phase, Quartz diorites",5280.0,1.837,2874.2514969999997,1.443,3659.0436590000004,1.224,4313.72549,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=36265
10820,36502,1.0,2016/11/15,GEOC:,7494,Paystreak Property,2017,2016.0,,2017-11-15,,2016/11/15,39,Paystreak,092I04E:,092I002:,50,5,28,121,41,39,10,5549577,593407,50.091111,-121.694167,AU:AG:CU:AS:,,,KAM,3.0,KAML:,Kamloops,Kamloops,RANDI,092ISW054,,RANDI,Geochemical,Geochemical,"09756, 13210, 13599, 15360, 15866, 16485, 24733, 25654, 26426, 27012, 27339, 33899","Bot, John","Bot, John","Middleton, Mike","Gold, Silver, Copper, Arsenic","Mississippian-Jurassic, Bridge River Complex, Ultramafic rocks, Marine sedimentary and volcanic rocks, Jurassic-Cretaceous, Cayoosh Assemblage, Coarse Clastic Sedimentary Rocks, Phyllites, Schists, Tetrahedrite, Mariposite, Chalcopyrite, Pyrite, Malachite, Azurite, Ankerite",7595.29,1.875,4050.821333,1.474,5152.842605,1.25,6076.232,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=36502
10920,36562,1.0,2016/11/6,PROS:GEOC:,11751,Prospecting and Geochemical Assessment Report,2017,2016.0,,2017-11-06,,2016/11/6,80,Chilly Lake,082M07E:,082M037:,51,19,0,118,43,4,11,5686441,380290,51.316666999999995,-118.71777800000001,RS:,,,KAM,3.0,KAML:,Kamloops,Kamloops,673543,,,673543,"Prospecting,<br>Geochemical","Prospecting, Geochemical",32108,"Gruenwald, Warner","Gruenwald, Warner","Gruenwald, Warner",Rare Earths,"Proterozoic, Monashee Complex, Gneisses, Quartzites, Amphibolites, Shuswap Metamorphic Complex, Kyanite, Calc-silicate Metamorphic Rocks, Carbonatites",8265.0,1.875,4408.0,1.474,5607.1913159999995,1.25,6612.0,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=36562
10928,36119,1.0,2016/5/19,GEOC:,6511,Technical Report,2016,2016.0,,2017-05-19,,2016/5/19,49,Mad Squirrel,082M04E:,082M022:,51,12,10,119,41,28,11,5675817,312005,51.202778,-119.691111,AU:,39.0,,KAM,3.0,KAML:,Kamloops,Kamloops,"SPRING 2,<br>THRUST 5,<br>THRUST 2,<br>FAULT",,Adams Plateau - Clearwater Area,"SPRING 2, THRUST 5, THRUST 2, FAULT",Geochemical,Geochemical,"14193, 18321, 29674, 30419, 31710, 32583, 33680, 34398, 34895, 35699, 13394","Lowry, Cleveland","Lowry, Cleveland","Lowry, Cleveland",Gold,"Proterozoic-Cambrian, Eagle Bay Assemblage, Graffunder Lakes Unit, Quartzites, Quartz arenites, Johnson Lake Unit, Greenschists, Greenstones",8140.3,1.837,4431.301034,1.443,5641.233541,1.224,6650.571895,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=36119
10996,36458,1.0,2016/8/23,GEOL:GEOP:,12636,Assessment Rerport on Geological & Geophysical Surveys - Event 5615455,2017,2016.0,,2017-08-23,,2016/8/23,34,Bertha,092I07W:,092I046:,50,25,53,120,52,31,10,5588754,650899,50.431389,-120.87527800000001,CU:AU:,14.0,,KAM,3.0,KAML:,Kamloops,Kamloops,Ponyboy West,092ISE074,Swakum Mountain Area,Ponyboy West,"Geological,<br>Geophysical","Geological, Geophysical","00596, 00873, 02247, 02982, 03588, 03589, 04828, 08641, 33591","Delorme, Christopher (FMC 141575); Delorme, Guy (FMC 106466)","Delorme, Christopher (FMC 141575); Delorme, Guy (FMC 106466)","Sookochoff, Laurence","Copper, Gold","Triassic-Jurassic, Nicola Group, Volcanic rocks, Guichon Creek Batholith, Granodiorites, Linear analysis, Western Volcanic Facies",8955.7,1.875,4776.373333,1.474,6075.7801899999995,1.25,7164.56,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=36458
11009,36546,1.0,2016/10/21,GEOL:GEOP:,9551,Geological & Geophysical Assessment Report,2017,2016.0,,2017-10-21,,2016/10/21,35,Bertha,092I10W:,092I056:,50,30,15,120,56,2,10,5596728,646512,50.504166999999995,-120.933889,CU:AU:,18.0,,KAM,3.0,KAML:,Kamloops,Kamloops,"930152,<br>BETHLEHEM EAST,<br>BLUE","092INE034, 092INE040, 092INE042",Highland Valley Camp,"930152, BETHLEHEM EAST, BLUE","Geological,<br>Geophysical","Geological, Geophysical","00135, 00241, 00711, 01585, 01934, 01935, 02024, 02066, 02114, 02187, 02188, 02281, 02282, 03184, 04114, 04983, 04984, 05851, 06350, 10783, 29164, 29173, 30458, 31903, 32153, 32290, 32779, 32980, 34975, 35711, 36265","Delorme, Christopher (FMC 141575)","Delorme, Christopher (FMC 141575)","Sookochoff, Laurence","Copper, Gold","Triassic-Jurassic, Guichon Batholith, Highland Valley Phase, Border phase, Granodiorites, Quartz diorites",9080.55,1.875,4842.96,1.474,6160.481682,1.25,7264.44,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=36546
11036,36242,1.0,2016/5/15,GEOL:GEOP:,13030,Assessment Report on Geological & Geophysical Surveys,2016,2016.0,,2017-05-15,,2016/5/15,33,Bertha,092I07W:,092I046:,50,25,25,120,48,44,10,5588019,655403,50.423611,-120.81222199999999,CU:AU:,18.0,,KAM,3.0,KAML:,Kamloops,Kamloops,581009,"092ISE012, 092ISE021, 092ISE147, 092ISE154, 092ISE190",Highland Valley Camp,581009,"Geological,<br>Geophysical","Geological, Geophysical","00596, 00873, 02982, 08641, 35003","Delorme, Christopher (FMC 141575); Delorme, Guy (FMC 106466)","Delorme, Christopher (FMC 141575); Delorme, Guy (FMC 106466)","Sookochoff, Laurence","Copper, Gold","Triassic, Nicola Group, Western Volcanic Facies, Central Volcanic Facies, Volcanic rocks, Triassic-Jurassic, Guichon Creek Batholith, Border phase, Highland Valley Phase, Granodiorites, Quartz diorites, Linear analysis",9163.9,1.837,4988.513881,1.443,6350.589051,1.224,7486.846404999999,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=36242
11594,36564,1.0,2016/11/16,GEOL:PHYS:GEOP:PROS:GEOC:,12967,"2016 Prospecting, Geochemical, Geological, and Physical Work",2017,2016.0,,2017-11-16,,2016/11/16,114,West Afton,092I10E:,092I068:,50,37,26,120,34,33,10,5610806,671464,50.623889,-120.575833,AU:AG:CU:MO:PB:ZN:,15.0,,KAM,3.0,KAML:,Kamloops,Kamloops,"COPPERGOLD1,<br>COPPERGOLD2,<br>AFTON3",,Greenstone Mountain - Meadow Creek Area,"COPPERGOLD1, COPPERGOLD2, AFTON3","Geological,<br>Physical,<br>Geophysical,<br>Prospecting,<br>Geochemical","Geological, Physical, Geophysical, Prospecting, Geochemical","24195, 23111, 20679, 09426, 32363, 04156, 04157","Piggin, David James (FMC 140689)","Piggin, David James (FMC 140689)","Piggin, David James (FMC 140689)","Gold, Silver, Copper, Molybdenum/Molybdenite, Lead, Zinc","Triassic, Nicola Group, Eastern Volcanic Facies, Basaltic volcanic rocks",16149.17,1.875,8612.890667,1.474,10956.01764,1.25,12919.336000000001,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=36564
12396,36605,1.0,2017/1/12,DRIL:GEOC:,34945,Technical Report for the 2016,2017,2016.0,,2018-01-12,,2017/1/12,76,Stump,092I08W:,092I048:,50,24,57,120,24,22,10,5588082,684276,50.415833,-120.40611100000001,AU:,13.0,,KAM,3.0,KAML:,Kamloops,Kamloops,836726,"092ISE163, 092ISE198",Stump Lake Area,836726,"Drilling,<br>Geochemical","Drilling, Geochemical","04322, 04324, 04326, 04928, 04976, 06050, 07003, 08900, 11083, 25210, 33180, 34214, 35326, 35950","Marlow, Jeremy (FMC# 140671)","Marlow, Jeremy (FMC# 140671)","Marlow, Jeremy (FMC# 140671)",Gold,"Triassic, Nicola Group, Eastern Volcanic Facies, Basaltic volcanics, Metamorphic rocks, Amphibolite grade, Paleogene, Granodiorites, Triassic-Jurassic, Nicola horst",36098.25,1.875,19252.4,1.474,24489.99322,1.25,28878.6,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=36605
12629,36304,1.0,2016/9/30,GEOP:PHYS:,61808,2016 Technical Report - VLF-EM Geophysical Surveys on Surveyed Lines,2016,2016.0,,2017-09-30,,2016/9/30,51,Kelly-Connaught Prospect,082L06E:,082L043:,50,28,33,119,29,18,11,5594496,323445,50.475833,-119.48833300000001,AU:AG:,,,KAM,3.0,KAML:,Kamloops,Kamloops,"585797,<br>585798,<br>585801",,,"585797, 585798, 585801","Geophysical,<br>Physical","Geophysical, Physical","27292, 27950, 28415, 29215, 31615, 32405, 33586, 34863",Edward R. Hatch,Edward R. Hatch,Edward R. Hatch,"Gold, Silver","Triassic, Nicola Group, Mudstones, Siltstones, Shales, Pyrite, Marbles, Schists, Harper Ranch Group, Carbonatization, Pyritization, Silicification, Andesites",47626.33,1.837,25926.14589,1.443,33005.0797,1.224,38910.400330000004,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=36304
