,rep_no,cnf_prd,aff_dt,gwrk_typs,claim_val,title,rep_yr,wrk_yr,conf_ldate,conf_adate,aff_ndate,aff_adate,page_ct,prpty_nm,nts_maps,bcgs_maps,lat83_deg,lat83_min,lat83_sec,lon83_deg,lon83_min,lon83_sec,zone83,north83,east83,lat83,long83,com_cds,camp_cd,geo_sum,reg_geo,info_cls,mdiv_cds,mdiv_nmx,mdiv_nms,claim_nmx,minf_nox,camp_nm,claim_nms,gwrk_nmx,gwrk_nms,rel_ars,oper_nms,own_nms,auth_nms,com_nms,kwl_nms,MERG_SPENT,DOLL_INX,doll_86,CPIdex1992,doll_92,CPIdex2002,doll_02,URL
789,34235,1.0,2013/4/27,GEOC:,73167,2012/2013 Phase II Geochemical Report,2013,2013.0,,2014-04-27,,2013/4/27,160,Lacey,092F02E:,092F017:,49,6,50,124,39,55,10,5441452,378478,49.113889,-124.665278,AU:,24.0,,NAN,3.0,ALBI:,Alberni,Alberni,"HORNE1,<br>LASY,<br>HORNE 5,<br>HORNE7,<br>LIME,<br>LIME2,<br>LIME3,<br>LIME4,<br>LIME3,<br>LIME,<br>LIME4,<br>700827,<br>700664,<br>HORNE2,<br>HORNE,<br>HORNE4,<br>947077,<br>HORNE6","092F  245, 092F  246, 092F  451, 092F  452, 092F  453, 092F  608, 092F  083, 092F  386, 092F  456",Sicker Belt,"HORNE1, LASY, HORNE 5, HORNE7, LIME, LIME2, LIME3, LIME4, LIME3, LIME, LIME4, 700827, 700664, HORNE2, HORNE, HORNE4, 947077, HORNE6",Geochemical,Geochemical,"16138, 28290, 30529, 32090, 33845, 09986, 29053, 08088, 09126, 10237, 11064, 11949, 13711, 13904, 15953, 18689, 28428, 28430, 32685",Anglid Investments Ltd.,"Saulnier, Paul","Henneberry, R. Tim",Gold,"Paleozoic, Triassic, Jurassic, Sicker Group, Vancouver Group, Karmutsen Formation, Quatsino Formation, Cretaceous, Nanaimo Group, Devonian-Permian, Island Intrusions, Granodiorites, Basaltic volcanics, Felsic volcanics, Limestones",73884.53,1.767,41813.54273,1.3880000000000001,53230.92939,1.177,62773.60238,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=34235
1078,34522,1.0,2013/11/16,GEOP:,4367,Geophysical Survey with 2D Resistivity,2013,2013.0,,2014-11-16,,2013/11/16,37,Pine Creek Placer tenure 1012181 and 1020918,104N12E:,104N053:,59,35,27,133,35,49,8,6606681,579220,59.590832999999996,-133.596944,AU:,53.0,,SMI,3.0,ATLN:,Atlin,Atlin,UTOPIA,104N  118,Atlin Camp,UTOPIA,Geophysical,Geophysical,,Arctic Geophysics Inc.,"Casavant, Trevor","Moll, Philipp; Ostermaier, Stefan",Gold,"Mississippian-Permian, Cache Creek Complex, Ultramafic rocks, Nakina Formation, Basaltic volcanic rocks, Placer",4462.15,1.767,2525.268817,1.3880000000000001,3214.805476,1.177,3791.1214950000003,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=34522
1498,34448,1.0,2013/11/16,GEOP:,20362,Geophysical Survey with 2D Resistivity on the Spruce Creek Property,2013,2013.0,,2014-11-16,,2013/11/16,77,Spruce Creek,104N11W:,104N053:,59,32,41,133,29,9,8,6601685,585610,59.544722,-133.485833,AU:,53.0,,SMI,3.0,ATLN:,Atlin,Atlin,"SJ,<br>838545,<br>SJBT,<br>LD SPRUCE,<br>SS","104N  098, 104N  100",Atlin Camp,"SJ, 838545, SJBT, LD SPRUCE, SS",Geophysical,Geophysical,"12051, 13269, 15062, 15534, 29124, 31064, 33387",Arctic Geophysics Inc.,"Casavant, Trevor; Casavant, Victor George","Moll, Philipp; Ostermaier, Stefan",Gold,"Carboniferous-Triassic, Mississippian-Permian, Cache Creek Complex, Nakina Formation, Basaltic volcanic rocks, Sedimentary rocks, Placer",17571.95,1.767,9944.510470000001,1.3880000000000001,12659.906340000001,1.177,14929.43925,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=34448
3045,33929,1.0,2013/5/22,GEOP:,12531,Geophysical Interpretation on the Copper Queen Property,2013,2013.0,,2014-05-22,,2013/5/22,100,Copper Queen,093C03W:,093C004:,52,1,45,125,22,30,10,5766945,337072,52.029167,-125.375,AU:AG:PB:CU:ZN:,,,PRG,3.0,CBOO:,Cariboo,Cariboo,"CL 1,<br>CL 3,<br>COPPER QUEEN 1-5,<br>845579,<br>COPPER QUEEN 10","093C  001, 093C  004",,"CL 1, CL 3, COPPER QUEEN 1-5, 845579, COPPER QUEEN 10",Geophysical,Geophysical,"04209, 05163, 11596, 23264, 32489",Seaborne Minerals Inc.,"Hoogendoorn, Paul; Palikot, Peter","Ballantyne, T.A.","Gold, Silver, Lead, Copper, Zinc","Triassic-Jurassic, Jurassic-Cretaceous, Volcanic rocks, Intrusive rocks, Reinterpretations",8795.0,1.767,4977.362762,1.3880000000000001,6336.455331,1.177,7472.387426,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=33929
3798,34370,1.0,2013/8/13,GEOC:PHYS:,22555,2013 Assessment Report on the Murray Property,2013,2013.0,,2014-08-13,,2013/8/13,52,Murray,093G03W:,093G003:,53,12,0,123,24,5,10,5894594,473187,53.2,-123.401389,CU:AU:AG:MO:,,,PRG,3.0,CBOO:,Cariboo,Cariboo,"513715,<br>M1,<br>M7","093G  077, 093G  078, 093G  079",,"513715, M1, M7","Geochemical,<br>Physical","Geochemical, Physical","25224, 25398, 25504, 25911, 25912, 25917, 28536, 30932, 32138, 32621, 32899, 33998",Reet Resources Ltd.,"Poole, William E.","Caron, Linda J.","Copper, Gold, Silver, Molybdenum/Molybdenite","Diorites, Epithermal, Trembleur Intrusives, Ultramafic rocks, Eocene-Oligocene, Jurassic, Permian-Triassic, Endako Group, Nechacko Plateau Group, Hazelton Group, Cache Creek Complex, Basaltic volcanics, Andesitic volcanics, Sedimentary rocks, Quartz stockworks, Chalcopyrite, Skarns",22290.36,1.767,12614.80475,1.3880000000000001,16059.33718,1.177,18938.28377,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=34370
4793,34737,1.0,2013/11/19,DRIL:GEOL:GEOC:,114374,Assessment Report on a Diamond Drilling Program on the Ben Property,2014,2013.0,,2014-11-19,,2013/11/19,255,Ben,093B09E:,093B060:,52,35,0,122,3,5,10,5826344,564272,52.583332999999996,-122.05138899999999,AU:NI:,,,PRG,3.0,CBOO:,Cariboo,Cariboo,"833498,<br>833754",,,"833498, 833754","Drilling,<br>Geological,<br>Geochemical","Drilling, Geological, Geochemical","02696, 03085, 03175, 03176, 03993, 17481, 21309, 25512, 25795, 25914, 26870, 27812, 29876, 32732, 33544",Westhaven Ventures Inc.,"Kahlert, Bernie H.; Thomas, Gareth Oswald","Peters, Lawrence John","Gold, Nickel","Permian-Triassic, Cache Creek Complex, Quartz-carbonate alteration, Mariposite, Ultramafic rocks, Limestones, Marbles, Calcareous sedimentary rocks, Basaltic volcanic rocks, Jurassic, Granodiorites",109976.31,1.785,61611.37815,1.402,78442.4465,1.189,92494.79394,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=34737
5069,34676,1.0,2014/3/24,PHYS:DRIL:GEOC:,338745,2013 Activities on the Woodjam South Property (Megaton) including diamond drilling,2014,2013.0,,2015-03-24,,2014/3/24,414,Woodjam South,093A03W:,093A024:,52,13,30,121,19,53,10,5787372,613965,52.225,-121.33138899999999,CU:MO:AU:,36.0,,PRG,3.0,CBOO:,Cariboo,Cariboo,"521674,<br>521679","093A  088, 093A  188",Cariboo - Quesnel Belt,"521674, 521679","Physical,<br>Drilling,<br>Geochemical","Physical, Drilling, Geochemical","12479, 25084, 28743, 30561, 31013, 33258, 33737",Gold Fields Canada Exploration B.V.,"Wahl, Herbert Joseph (FMC# 128059); Brown - John, Jack","Madsen, Julianne; Stubley, Tim","Copper, Molybdenum/Molybdenite, Gold","Quesnel Trough, Triassic, Eocene, Triassic-Jurassic, Nicola Group, Kamloops Group, Takomkane Batholith, Granodiorites, Calc-alkaline volcanics, Chalcopyrite, Digital data drilling, Digital data geochemistry",364708.2,1.785,204318.3193,1.402,260134.2368,1.189,306735.2397,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=34676
6676,34828,1.0,2014/4/29,PROS:GEOC:,1197,Prospecting and Rock Geochemistry Report Sunrise Surprise mineral claims,2014,2013.0,,2015-04-29,,2014/4/29,26,Sunrise Surprise,082G04W:,082G021:,49,14,29,115,50,23,11,5454938,584454,49.241389,-115.839722,PB:ZN:AG:,,,CRA,3.0,FORT:,Fort Steele,Fort Steele,SUNRISE SURPRISE 01-13,,,SUNRISE SURPRISE 01-13,"Prospecting,<br>Geochemical","Prospecting, Geochemical",,Kootenay Silver Inc.,"Lavoie, Darlene (132094)","Kennedy, Sean J. (FMC # 142365)","Lead, Zinc, Silver","Proterozoic, Purcell Supergroup, Aldridge Formation, Argillites, Greywackes, Wackes, Conglomerate turbidites",4085.0,1.785,2288.515406,1.402,2913.6947219999997,1.189,3435.660219,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=34828
6920,34340,1.0,2013/11/28,GEOL:,13709,Geological Report on the Sweet Spot Property,2013,2013.0,,2014-11-28,,2013/11/28,15,Sweet Spot,082G04W:,082G001:,49,0,41,115,58,13,11,5429233,575299,49.011389,-115.97027800000001,PB:ZN:AG:,,,CRA,3.0,FORT:,Fort Steele,Fort Steele,"SWEET SPOT,<br>SWEET SPOT 04-11,<br>SWEET SPOT 05-11",,,"SWEET SPOT, SWEET SPOT 04-11, SWEET SPOT 05-11",Geological,Geological,"19707, 22609, 31661, 32246, 33481",Kootenay Silver Inc.,"Lavoie, Darlene (132094); Kennedy, Sean J. (FMC # 142365)","Anderson, Doug","Lead, Zinc, Silver","Purcell Supergroup, Aldridge Formation, Turbidites, Galena, Sphalerite, Argillites, Greywackes, Wackes, Proterozoic",9610.0,1.767,5438.596490999999,1.3880000000000001,6923.6311239999995,1.177,8164.825828,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=34340
7023,34742,1.0,2014/2/2,GEOC:,19007,Rock Geochemistry Program Big Kahuna-STA Property,2014,2013.0,,2015-02-02,,2014/2/2,64,Big Kahuna-STA,082F08E:,082F039:,49,19,17,116,12,53,11,5463481,557066,49.321389,-116.214722,AU:,1.0,,CRA,3.0,FORT:,Fort Steele,Fort Steele,"522513,<br>533885,<br>605578,<br>834127,<br>834128","082FSE112, 082FSE140, 082FSE142",Purcell Belt (Sullivan),"522513, 533885, 605578, 834127, 834128",Geochemical,Geochemical,"19274, 24242, 28917, 29943, 30867, 34179",Kootenay Silver Inc.,"Kennedy, Robert Duncan Craig; Kennedy, Sean J. (FMC # 142365)","Kennedy, Robert Duncan Craig",Gold,"Proterozoic, Purcell Supergroup, Aldridge Formation, Creston Formation, Gabbros, Diorites, Shear zones, Wackes, Siltstones, Argillites, Quartz veins, Quartzites",13350.0,1.785,7478.991597,1.402,9522.11127,1.189,11227.922620000001,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=34742
