,rep_no,cnf_prd,aff_dt,gwrk_typs,claim_val,title,rep_yr,wrk_yr,conf_ldate,conf_adate,aff_ndate,aff_adate,page_ct,prpty_nm,nts_maps,bcgs_maps,lat83_deg,lat83_min,lat83_sec,lon83_deg,lon83_min,lon83_sec,zone83,north83,east83,lat83,long83,com_cds,camp_cd,geo_sum,reg_geo,info_cls,mdiv_cds,mdiv_nmx,mdiv_nms,claim_nmx,minf_nox,camp_nm,claim_nms,gwrk_nmx,gwrk_nms,rel_ars,oper_nms,own_nms,auth_nms,com_nms,kwl_nms,MERG_SPENT,DOLL_INX,doll_86,CPIdex1992,doll_92,CPIdex2002,doll_02,URL
4724,33544,1.0,2012/8/30,GEOP:PHYS:GEOC:,117922,Assessment Report on the Ben Property,2012,2012.0,,2013-08-30,,2012/8/30,69,Ben,093B09E:,093B060:,52,35,0,122,3,5,10,5826344,564272,52.583332999999996,-122.05138899999999,,,,PRG,3.0,CBOO:,Cariboo,Cariboo,"Ben,<br>Cortez,<br>CTZ 15-32",,,"Ben, Cortez, CTZ 15-32","Geophysical,<br>Physical,<br>Geochemical","Geophysical, Physical, Geochemical","03085, 17481, 21309, 25512, 25914, 26870, 27812, 29876, 32732",Westhaven Ventures Inc.,"Kahlert, Bernie H.","Peters, L. John",,"Permian-Triassic, Triassic, Cache Creek Complex, Limestones, Marbles, Phyllites, Cherts, Serpentinites, Sandstones, Jurassic, Granodiorites, Listwanites",91243.92,1.7690000000000001,51579.37818,1.389,65690.36717,1.178,77456.63837,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=33544
5400,33599,1.0,2012/10/5,PROS:GEOC:,3701,Assessment Report for the Rock Geochemistry Program,2013,2012.0,,2013-10-05,,2012/10/5,30,Bluff,092N15E:,092N077:,51,45,16,124,42,11,10,5735100,382450,51.754444,-124.703056,CU:AU:MO:,,,KAM,3.0,CLIN:,Clinton,Clinton,BLUFF,"092N  054, 092N  055",,BLUFF,"Prospecting,<br>Geochemical","Prospecting, Geochemical",29526,Tchaikazan Resources Ltd.,"Rolston, Susan Elizabeth","MacDonald, Roger","Copper, Gold, Molybdenum/Molybdenite","Cretaceous, Volcaniclastic rocks",3799.35,1.767,2150.169779,1.3880000000000001,2737.283862,1.177,3227.994902,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=33599
5470,33785,1.0,2012/12/21,GEOC:,3801,Geochemical Report on the Bluff Property,2013,2012.0,,2013-12-21,,2012/12/21,31,Bluff,092N15E:,092N077:,51,45,42,124,39,7,10,5735822,385996,51.761666999999996,-124.651944,CU:AU:MO:,,,KAM,3.0,CLIN:,Clinton,Clinton,"HORNE,<br>BLUFF 112,<br>BLUFF11,<br>EXT,<br>BORNITE",092N  055,,"HORNE, BLUFF 112, BLUFF11, EXT, BORNITE",Geochemical,Geochemical,"17080, 27543, 29526, 33599",Tchaikazan Resources Ltd.,"Rolston, Susan Elizabeth","MacDonald, Roger","Copper, Gold, Molybdenum/Molybdenite","Cretaceous-Tertiary, Andesites, Tuffs, Diorites, Quartz diorites, Volcaniclastics",5555.0,1.767,3143.746463,1.3880000000000001,4002.1613829999997,1.177,4719.626168,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=33785
5556,34015,1.0,2012/6/29,GEOC:,8492,Geochemical Report on the MMI Soil Geochemistry,2013,2012.0,,2013-06-29,,2012/6/29,26,Mika,092P02W:,092P007:,51,4,0,120,48,0,10,5659541,654144,51.066666999999995,-120.8,,,,KAM,3.0,CLIN:,Clinton,Clinton,"MIKA 2,<br>MIKA 5",,,"MIKA 2, MIKA 5",Geochemical,Geochemical,,"Boitard, Charles Roger; Delore Management Ltd.","Boitard, Charles Roger","Mark, David G.",,"Miocene-Pliocene, Chilcotin Group, Basalts",7830.0,1.767,4431.239389,1.3880000000000001,5641.210375,1.177,6652.506372,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=34015
5988,34173,1.0,2013/3/22,GEOC:,44684,Assessment Report on a Prospecting and Geochemical Silt Sampling Survey,2013,2012.0,,2014-03-22,,2013/3/22,51,Blackdome II,092O08W:,092O038:,51,23,16,122,25,25,10,5693106,540107,51.387778000000004,-122.42361100000001,AU:AG:CU:,35.0,,KAM,3.0,CLIN:,Clinton,Clinton,Blackdome II 2-8,,Taseko - Blackdome Area,Blackdome II 2-8,Geochemical,Geochemical,"11077, 18976, 19690, 20833",North Okanagan Exploration Group,"Gilmour, William R.","Carpenter, Thomas H.","Gold, Silver, Copper","Triassic-Tertiary, Pavilion Group, Chilcotin Group, Andesites, Rhyolites, Lapilli tuffs, Dacites, Basalts",33431.12,1.767,18919.705719999998,1.3880000000000001,24085.821330000002,1.177,28403.67035,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=34173
6167,33396,1.0,2012/11/5,GEOP:GEOC:,73550,CanAlaska Uranium Ltd. Report on 2012 Summer Geology and IP Survey,2012,2012.0,,2013-11-05,,2012/11/5,49,Big Creek,092O11E:,092O065:,51,40,52,123,1,16,10,5725572,498540,51.681111,-123.021111,,,,KAM,3.0,CLIN:,Clinton,Clinton,"Big Creek 1-8,<br>930532,<br>930549,<br>930569,<br>930589,<br>930609,<br>930629,<br>930649",092O  089,,"Big Creek 1-8, 930532, 930549, 930569, 930589, 930609, 930629, 930649","Geophysical,<br>Geochemical","Geophysical, Geochemical","23043, 30437","Schimann, Karl; CanAlaska Uranium Ltd","Schimann, Karl","Schimann, Karl",,"Miocene-Pliocene, Chilcotin Group, Basaltic volcanics, Cretaceous, Mount Alex Plutonic Complex, Quartz diorites, Overburden",77867.81,1.7690000000000001,44017.98191,1.389,56060.338370000005,1.178,66101.70628,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=33396
6787,33481,1.0,2012/8/3,GEOC:GEOL:,5952,Geological and Geochemical Report on the Sweet Spot,2012,2012.0,,2013-08-03,,2012/8/3,36,Sweet Spot,082G04W:,082G001:,49,0,31,115,57,45,11,5428932,575872,49.008611,-115.9625,PB:ZN:AG:,,,CRA,3.0,FORT:,Fort Steele,Fort Steele,SWEET SPOT,,,SWEET SPOT,"Geochemical,<br>Geological","Geochemical, Geological","22609, 31661, 32246, 33481",Kootenay Silver Inc.,"Lavoie, Darlene (132094)","Kennedy, Sean J. (FMC # 142365)","Lead, Zinc, Silver","Purcell Supergroup, Clastic sediments, Argillites, Greywackes, Aldridge Formation, Proterozoic",6241.76,1.7690000000000001,3528.411532,1.389,4493.707703,1.178,5298.60781,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=33481
6796,33261,1.0,2012/6/15,PROS:,6364,Prospecting Program on the Silver Fox Property,2012,2012.0,,2013-06-15,,2012/6/15,26,Silver Fox,082G05W:,082G022:,49,15,35,115,47,9,11,5457038,588344,49.259722,-115.78583300000001,CU:AG:,1.0,,CRA,3.0,FORT:,Fort Steele,Fort Steele,"KRL 22-10,<br>KRL 28-10,<br>986834,<br>986838,<br>KRL 29-10","082GSW058, 082GSW070, 082GSW072, 082GSW073",Purcell Belt (Sullivan),"KRL 22-10, KRL 28-10, 986834, 986838, KRL 29-10",Prospecting,Prospecting,"10907, 20753, 25559, 25647, 25671, 25672, 25799, 26018, 28069, 28623, 29609, 30660, 31658, 32629, 32645, 32807, 32181, 32638",Kootenay Silver Inc.,"Lavoie, Darlene (132094); Kennedy, Jonathan Sean","Kennedy, Craig","Copper, Silver","Purcell Supergroup, Proterozoic, Creston Formation, Argillites, Quartzites",6370.0,1.7690000000000001,3600.9044659999995,1.389,4586.033117,1.178,5407.470289,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=33261
6919,34086,1.0,2013/2/21,GEOC:,13444,Geochemical Report on the Silver Fox Property,2013,2012.0,,2014-02-21,,2013/2/21,32,Silver Fox,082G04E:,082G002:,49,5,52,115,36,40,11,5439254,601386,49.097778000000005,-115.61111100000001,CU:PB:ZN:AG:,1.0,,CRA,3.0,FORT:,Fort Steele,Fort Steele,"836269,<br>836272",082GSW073,Purcell Belt (Sullivan),"836269, 836272",Geochemical,Geochemical,"32181, 32638, 33379",Kootenay Gold Inc.,"Kennedy, Sara Anne; Lavoie, Darlene (132094); Kennedy, Jonathan Sean","Kennedy, Jonathan Sean","Copper, Lead, Zinc, Silver","Helikian, Kitchener Formation, Quartzites, Siltstones, Pyrite, Chalcopyrite, Galena",9610.0,1.767,5438.596490999999,1.3880000000000001,6923.6311239999995,1.177,8164.825828,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=34086
6992,34178,1.0,2013/4/13,GEOL:GEOC:,17280,"Report on Geology, Prospecting Rock and Soil Geochemistry",2013,2012.0,,2014-04-13,,2013/4/13,46,Spikes Big Adventure,082G04W:,082G021:,49,12,52,115,49,59,11,5451950,584985,49.214444,-115.833056,AG:PB:ZN:,,,CRA,3.0,FORT:,Fort Steele,Fort Steele,"SPIKE'S BIG ADVENTURE,<br>SPIKE'S BA-02-12,<br>SPIKE'S BA-03-12",,,"SPIKE'S BIG ADVENTURE, SPIKE'S BA-02-12, SPIKE'S BA-03-12","Geological,<br>Geochemical","Geological, Geochemical","24772, 25378, 25822, 25823, 25858, 26502",Kootenay Silver Inc.,"Lavoie, Darlene (132094)","Kennedy, Sean J. (FMC # 142365)","Silver, Lead, Zinc","Purcell Supergroup, Aldridge Formation, Argillites, Greywackes, Conglomerate turbidites, Wackes, Pyrite, Pyrrhotite, Proterozoic",12165.05,1.767,6884.578381,1.3880000000000001,8764.445245,1.177,10335.641459999999,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=34178
7050,33347,1.0,2012/6/26,GEOC:,20180,Big Copper 2012 Prospecting and Geochemistry Report,2012,2012.0,,2013-06-26,,2012/6/26,31,Big Copper,082F16W:,082F078:,49,44,47,116,28,21,11,5510567,538003,49.746389,-116.4725,,2.0,,CRA,3.0,FORT:,Fort Steele,Fort Steele,"845751,<br>BC 1,<br>BC 7","082FNE091, 082FNE100",Ainsworth - Kaslo Area,"845751, BC 1, BC 7",Geochemical,Geochemical,"06206, 14750, 18258, 20515, 23605, 24268, 30297",Rockmaster Resources Corp.,"Denny, Jack; Denny, Bob Ian","Denny, Jack; Igreda, Luis",,"Proterozoic, Dutch Creek Formation, Kitchener Formation, Dolomites, Sedimentary rocks",14166.64,1.7690000000000001,8008.275862,1.389,10199.16487,1.178,12026.01019,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=33347
7451,33379,1.0,2012/9/20,GEOL:,62236,Geology of the Silver Fox Property,2012,2012.0,,2013-09-20,,2012/9/20,26,Silver Fox,082G04E:,082G012:,49,9,10,115,39,4,11,5445315,598358,49.152778000000005,-115.65111100000001,CU:AG:,1.0,,CRA,3.0,FORT:,Fort Steele,Fort Steele,"515408,<br>KRL,<br>519048,<br>KRL 3,<br>KRL 04-10,<br>KRL 05-10,<br>KRL 06-10,<br>KRL 07-10,<br>835948,<br>KRL 13-10,<br>KRL 14-10,<br>KRL 15-10,<br>835953,<br>835954,<br>KRL 19-10,<br>835960,<br>836264,<br>836265,<br>836268,<br>KRL 30-10,<br>836279,<br>851648,<br>851684,<br>851685,<br>986834,<br>986838","082GSW058, 082GSW070, 082GSW072, 082GSW073",Purcell Belt (Sullivan),"515408, KRL, 519048, KRL 3, KRL 04-10, KRL 05-10, KRL 06-10, KRL 07-10, 835948, KRL 13-10, KRL 14-10, KRL 15-10, 835953, 835954, KRL 19-10, 835960, 836264, 836265, 836268, KRL 30-10, 836279, 851648, 851684, 851685, 986834, 986838",Geological,Geological,"10907, 20753, 25799, 26018, 28069, 28623, 29609, 30660, 31658, 32181, 32629, 32638, 32645, 32807",Kootenay Silver Inc.,"Lavoie, Darlene (132094); Kennedy, Jonathan Sean","Anderson, Doug","Copper, Silver","Creston Formation, Purcell Supergroup, Sedimentary rocks, Metasediments, Quartzites",45131.52,1.7690000000000001,25512.44771,1.389,32492.09503,1.178,38311.98642,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=33379
7614,33290,1.0,2012/6/5,GEOP:,46990,Lone Group and JV Claims 2012 Assessment Report Gravity Survey,2012,2012.0,,2013-06-05,,2012/6/5,82,Sully,082G12E:,082G052:,49,39,30,115,36,4,11,5501583,600961,49.658333,-115.60111100000002,PB:ZN:AG:AU:CU:,1.0,,CRA,3.0,FORT:,Fort Steele,Fort Steele,"857107,<br>857108,<br>857109,<br>857110,<br>910589,<br>856305,<br>856306,<br>Bri-Lin 13,<br>Bri-Lin 14,<br>Bri-Lin 15,<br>Bri-Lin 16,<br>Bri-Lin 17,<br>Bri-Lin 18,<br>Bri-Lin 19,<br>Bri-Lin 20,<br>Bri-Lin 23,<br>Bri-Lin 24,<br>585003,<br>851889,<br>855259",082GNW024,Purcell Belt (Sullivan),"857107, 857108, 857109, 857110, 910589, 856305, 856306, Bri-Lin 13, Bri-Lin 14, Bri-Lin 15, Bri-Lin 16, Bri-Lin 17, Bri-Lin 18, Bri-Lin 19, Bri-Lin 20, Bri-Lin 23, Bri-Lin 24, 585003, 851889, 855259",Geophysical,Geophysical,"23477, 25920, 26347, 26500, 26683, 27747, 30111, 30170, 31208, 31651, 32378, 32632, 18795, 16790, 15912, 31651, 32378, 32632",Gravitas Metals Corp.,"Kostiuk, Brian","Ransom, P.W.","Lead, Zinc, Silver, Gold, Copper","Purcell Supergroup, Quartzites, Wackes, Argillites, Aldridge Formation, Proterozoic",76590.8,1.7690000000000001,43296.09949,1.389,55140.96472,1.178,65017.65705,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=33290
7772,32895,1.0,2012/2/21,DRIL:GEOP:GEOC:,35180,Assessment Report on the GCP Property,2012,2012.0,,2013-02-21,,2012/2/21,138,GCP Property,082G12W:,082G061:,49,39,14,115,51,7,11,5500782,582866,49.653889,-115.85194399999999,,1.0,,CRA,3.0,FORT:,Fort Steele,Fort Steele,"678383,<br>684623,<br>685163","082GNW075, 082GNW092",Purcell Belt (Sullivan),"678383, 684623, 685163","Drilling,<br>Geophysical,<br>Geochemical","Drilling, Geophysical, Geochemical","01715, 02071, 05217, 05638, 05967, 06312, 15382, 16689, 27345, 27686, 32126",Fjordland Exploration Inc. (142925),"Kennedy, Jonathan Sean","Peters, L. John",,"Cretaceous, Reade Lake Stock, Eager Formation, Quartz monzonites, Syenites",162912.09,1.7690000000000001,92092.75862000001,1.389,117287.3218,1.178,138295.4924,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=32895
8839,33957,1.0,2013/3/15,GEOC:,6026,Rock Geochemistry Report  on the Bubba Buddha Property,2013,2012.0,,2014-03-15,,2013/3/15,27,Bubba Buddha,082E07W:,082E036:,49,23,35,118,52,20,11,5472837,364145,49.393056,-118.872222,CU:AU:,,,CRA,3.0,GRWD:,Greenwood,Greenwood,BUBBA BUDDHA 1-3,"082ESE176, 082ESE100",,BUBBA BUDDHA 1-3,Geochemical,Geochemical,"01722, 06899, 07245, 09079, 12553, 13883, 23522, 25632, 26034, 26820, 26916, 27236, 29255, 32675, 32676",Kootenay Silver Inc.,"Kennedy, Thomas Peter James (FMC134308)","Kennedy, Thomas Peter James (FMC134308)","Copper, Gold","Cretaceous, Cretaceous, Okanagan Batholith, Okanagan Batholith, Carboniferous-Permian, Carboniferous-Permian, Anarchist Schist, Anarchist Schist, Eocene, Eocene, Penticton Group, Penticton Group, Volcanic rocks, Volcanic rocks, Mafic volcanics, Mafic volcanics, Tuffs, Tuffs, Wallace Formation",4500.0,1.767,2546.689304,1.3880000000000001,3242.074928,1.177,3823.279524,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=33957
8850,33945,1.0,2012/12/2,GEOC:,4611,Franklin Project Exploration and Geochemical Sampling Report,2013,2012.0,,2013-12-02,,2012/12/2,34,Franklin,082E09W:,082E059:,49,33,37,118,22,11,11,5490643,400945,49.560278000000004,-118.369722,AU:CU:,,,CRA,3.0,GRWD:,Greenwood,Greenwood,"SILVER QUEEN,<br>MORELL'S CAMP,<br>DANE","082ESE108, 082ESE177, 082ESE271",,"SILVER QUEEN, MORELL'S CAMP, DANE",Geochemical,Geochemical,"27750, 05535, 19504, 09583, 28790",Crucible Resources Ltd.,"Warkentin, Doug (FMC 145582)","Warkentin, Doug (FMC 145582)","Gold, Copper","Harper Ranch Group, Franklin Group, Eocene, Kettle River Formation, Marron Formation, Jurassic, Granodiorites, Volcaniclastics, Carboniferous-Permian, Diorites, Greenstones",4708.88,1.767,2664.900962,1.3880000000000001,3392.5648409999994,1.177,4000.747664,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=33945
9065,34412,1.0,2013/9/5,DRIL:,9427,Technical Drilling Report on the Terrace Lake Property,2013,2012.0,,2014-09-05,,2013/9/5,15,Terrace Lake,082E07E:,082E037:,49,22,9,118,39,40,11,5469822,379405,49.369167,-118.661111,AU:AG:,,,CRA,3.0,GRWD:,Greenwood,Greenwood,Terrace Lake,,,Terrace Lake,Drilling,Drilling,33892,Cannon Minerals Ltd.,"Cannon, Steven W","Cannon, Steven W","Gold, Silver","Eocene, Cretaceous, Coryell Plutonic Suite, Okanagan Batholith, Syenites, Monzonites, Granite porphyry",8557.15,1.767,4842.756084000001,1.3880000000000001,6165.09366,1.177,7270.305862,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=34412
