,rep_no,cnf_prd,aff_dt,gwrk_typs,claim_val,title,rep_yr,wrk_yr,conf_ldate,conf_adate,aff_ndate,aff_adate,page_ct,prpty_nm,nts_maps,bcgs_maps,lat83_deg,lat83_min,lat83_sec,lon83_deg,lon83_min,lon83_sec,zone83,north83,east83,lat83,long83,com_cds,camp_cd,geo_sum,reg_geo,info_cls,mdiv_cds,mdiv_nmx,mdiv_nms,claim_nmx,minf_nox,camp_nm,claim_nms,gwrk_nmx,gwrk_nms,rel_ars,oper_nms,own_nms,auth_nms,com_nms,kwl_nms,MERG_SPENT,DOLL_INX,doll_86,CPIdex1992,doll_92,CPIdex2002,doll_02,URL
1020,35390,1.0,2015/1/30,GEOC:,2957,"2014 Technical Work Assessment Report on Atlin, BC Claim",2015,2014.0,,2016-01-30,,2015/1/30,17,1025927,104N06W:,104N044:,59,29,54,133,19,26,8,6596740,594895,59.498332999999995,-133.32388899999998,AU:,53.0,,SMI,3.0,ATLN:,Atlin,Atlin,1025927,,Atlin Camp,1025927,Geochemical,Geochemical,,"Purves, Adam","Purves, Adam","Purves, Adam",Gold,"Mississippian-Permian, Cache Creek Complex, Horsefeed Formation, Limestones, Marbles, Calcareous sedimentary rocks, Mississippian-Triassic, Cherts, Siliceous argillites, Siliciclastics, Permian-Jurassic, Mudstones, Fine Clastic Sedimentary Rocks, Placer, Gold, Placer gold, Kedahda Formation",3000.0,1.804,1662.971175,1.4169999999999998,2117.148906,1.202,2495.840266,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=35390
1065,35382,1.0,2015/1/30,GEOC:,4239,2014 Technical Work Assessment Report,2015,2014.0,,2016-01-30,,2015/1/30,17,Volcanic Creek,104N14W:,104N073:,59,45,52,133,26,39,8,6626204,587392,59.764444,-133.444167,AU:,53.0,,SMI,4.0,ATLN:,Atlin,Atlin,1025956,104N  024,Atlin Camp,1025956,Geochemical,Geochemical,"25228, 07283, 08048","Purves, Adam","Purves, Adam","Purves, Adam",Gold,"Jurassic, Three Sisters Plutonic Suite, Tonalites, Intrusive rocks, Pleistocene - Holocene, Basaltic volcanic rocks, Placer, Gold, Placer gold",4250.0,1.804,2355.875831,1.4169999999999998,2999.294284,1.202,3535.77371,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=35382
1296,35014,1.0,2014/5/29,GEOL:GEOP:,14168,Technical Report Preparatory Work Arsenault Property,2014,2014.0,,2015-05-29,,2014/5/29,15,Arsenault,104O13E:,104O082:,59,48,59,131,43,6,9,6634090,347567,59.816389,-131.718333,CU:AU:,,,SMI,3.0,ATLN:,Atlin,Atlin,"ARSENAULT BELT,<br>ARSENAULT WEST,<br>VMS","104O  011, 104O  024, 104O  047, 104O  053",,"ARSENAULT BELT, ARSENAULT WEST, VMS","Geological,<br>Geophysical","Geological, Geophysical","01149, 02976, 03014, 03502, 04094, 08022, 10411, 25882, 30836, 31460, 20137","Shirvani, Farshad","Shirvani, Farshad","Ostensoe, Erik A.","Copper, Gold","Paleozoic, Big Salmon Complex, Devonian-Carboniferous, Orthogneisses, Sedimentary rocks, Basaltic volcanic rocks, Limestones, Quartzites, Magnetite, Chalcopyrite, Veins, Native gold, Telluride, Malachite",10612.93,1.785,5945.619048,1.402,7569.850214,1.189,8925.929352,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=35014
1298,35387,1.0,2015/2/3,DRIL:,8835,Spruce Creek Placer Claim 2014 Exploration Report,2014,2014.0,,2016-02-03,,2015/2/3,23,Spruce Creek,104N12E:,104N053:,59,34,33,133,34,18,8,6605042,580683,59.575832999999996,-133.571667,AU:,53.0,,SMI,3.0,ATLN:,Atlin,Atlin,4152,,Atlin Camp,4152,Drilling,Drilling,,"Hanslit, Barry","Hanslit, Barry","Hanslit, Barry; Miller, Janet",Gold,"Mississippian-Permian, Cache Creek Complex, Nakina Formation, Basaltic volcanic rocks, Placer, Gold, Placer gold",10700.0,1.785,5994.397759,1.402,7631.954351,1.189,8999.158957,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=35387
1324,35391,1.0,2015/4/23,GEOP:GEOC:,16105,Event 5552313 Keystone Project Assessment Report on Tracking Potential Sources of Placer Gold,2015,2014.0,,2016-04-23,,2015/4/23,67,Keystone,104N11W:,104N054:,59,33,1,133,22,11,8,6602459,592158,59.550278000000006,-133.369722,AU:,53.0,,SMI,3.0,ATLN:,Atlin,Atlin,"UPPER OTTER #1,<br>UPPER OTTER#2,<br>UPPER OTTER#3,<br>SEA OTTER,<br>GOLDEN OTTER",,Atlin Camp,"UPPER OTTER #1, UPPER OTTER#2, UPPER OTTER#3, SEA OTTER, GOLDEN OTTER","Geophysical,<br>Geochemical","Geophysical, Geochemical","04843, 10537, 16561, 13461, 13616","Aspinall, Nicholas Clive","Aspinall, Nicholas Clive; Javorsky, David","Aspinall, Nicholas Clive",Gold,"Cache Creek Complex, Carbonates, Cherts, Basalts, Ultramafic rocks, Placer gold, Carboniferous-Triassic, Nakina Formation, Basaltic volcanics",12052.16,1.804,6680.798226,1.4169999999999998,8505.405787,1.202,10026.75541,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=35391
1505,35144,1.0,2014/8/5,GEOC:PROS:,19614,Prospecting Report on the Placer Claims title 1021738 and 1028084,2014,2014.0,,2015-08-05,,2014/8/5,21,McKinley Creek,104N11E:,104N055:,59,31,25,133,11,30,8,6599750,602303,59.523610999999995,-133.191667,AU:,53.0,,SMI,3.0,ATLN:,Atlin,Atlin,"ORCA,<br>SGD",,Atlin Camp,"ORCA, SGD","Geochemical,<br>Prospecting","Geochemical, Prospecting",,"Diakow, Stephen Gerald (Gerry)","Diakow, Stephen Gerald (Gerry); Waelpoel, Ed J.",,Gold,"Mississippian-Triassic, Cache Creek Complex, Kedahada Formation, Cherts, Argillites, Siliciclastics, Placers, Placer gold",18054.37,1.785,10114.493,1.402,12877.58203,1.189,15184.499580000002,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=35144
1540,35046,1.0,2014/8/20,DRIL:,18842,"Placer Claims 1012631, 1029537 and 1029552 2014 Exploration Report",2014,2014.0,,2015-08-20,,2014/8/20,27,1012631,104N12E:,104N052:,59,34,37,133,36,11,8,6605128,578907,59.576944,-133.603056,AU:,53.0,,SMI,4.0,ATLN:,Atlin,Atlin,1012631,,Atlin Camp,1012631,Drilling,Drilling,34388,"Hanslit, Barry","Hanslit, Barry","Hanslit, Barry; Miller, Janet",Gold,"Mississippian-Permian, Cache Creek Complex, Nakina Formation, Basaltic volcanic rocks, Placer",19500.0,1.785,10924.36975,1.402,13908.70185,1.189,16400.33642,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=35046
1672,35239,1.0,2014/6/30,GEOC:,32815,Exploration Report on Prospecting and MMI Soil Sampling,2015,2014.0,,2015-06-30,,2014/6/30,45,Tagish,104N11W:,104N063:,59,38,1,133,28,6,8,6611605,586371,59.633611,-133.468333,AU:AG:CU:,53.0,,SMI,3.0,ATLN:,Atlin,Atlin,"TAGISH BLOCK,<br>TAGISH BLOCK",,Atlin Camp,"TAGISH BLOCK, TAGISH BLOCK",Geochemical,Geochemical,"33568, 19630, 21011","Meghji, Nash","Meghji, Nash","Mark, David G.","Gold, Silver, Copper","Jurassic, Laberge Group, Inklin Formation, Argillites, Wackes, Greywackes, Conglomerate turbidites, Triassic, Stuhini Group, Basaltic volcanics, Cretaceous, Diorites, Devonian-Triassic, Greenschists, Greenstones, Boundary Ranges Metamorphic Suite, Limestones, Marbles, Calcareous sedimentary rocks, Porphyries",28638.0,1.804,15874.72284,1.4169999999999998,20210.30346,1.202,23825.29118,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=35239
1916,35386,1.0,2015/2/3,DRIL:,68203,Spruce/Pine Creek Placer Claims 2014 Exploration Report,2014,2014.0,,2016-02-03,,2015/2/3,25,Spruce/Pine Creek,104N12E:,104N053:,59,34,37,133,32,16,8,6605207,582594,59.576944,-133.537778,AU:,53.0,,SMI,3.0,ATLN:,Atlin,Atlin,"1026779,<br>1025987,<br>1017825,<br>1030541,<br>1017830,<br>1017829",,Atlin Camp,"1026779, 1025987, 1017825, 1030541, 1017830, 1017829",Drilling,Drilling,"34811, 34231, 33870, 31423","Hanslit, Barry","Hanslit, Barry","Hanslit, Barry; Miller, Janet",Gold,"Mississippian-Permian, Cache Creek Complex, Nakina Formation, Basaltic volcanic rocks, Ultramafic rocks, Placer, Placer gold, Gold",73100.0,1.785,40952.38095,1.402,52139.80029,1.189,61480.23549,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=35386
2047,34648,1.0,2012/6/27,GEOP:GEOC:,92000,Exploration Report on Geophysical and Geochemistry Surveys over the Extension and Ophir North grids,2013,2014.0,,2013-06-27,,2012/6/27,99,Tatsamenie,104K08W:,104K029:,58,17,42,132,19,16,8,6464678,657017,58.295,-132.321111,,,,SMI,3.0,ATLN:,Atlin,Atlin,"948195,<br>948193","104K  077, 104K  080, 104K  137",,"948195, 948193","Geophysical,<br>Geochemical","Geophysical, Geochemical","10159, 11962, 11963, 12751, 13112, 16528, 29612, 31063, 32360","Meghji, Nash","Meghji, Nash","Mark, David G.",,"Triassic, Mississippian, Permian, Jurassic, Stikine Assemblage, Eocene, Sloko Group, Rhyolites, Quartz diorites, Volcanic rocks, Limestones, Marbles, Stocks, Laberge Group, Veins, Arsenopyrite, Pyrrhotite, Sphalerite, Galena, Chalcopyrite, Pyrite, Massive sulphides, Stockworks, Hornfels",163680.0,1.767,92631.57895,1.3880000000000001,117925.07199999999,1.177,139065.4206,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=34648
2567,35496,1.0,2015/3/20,GEOC:,2593,Geochemical Survey,2015,2014.0,,2016-03-20,,2015/3/20,25,Royer Lake,093O03E:,093O005:,55,3,21,123,8,55,10,6101000,490500,55.05583299999999,-123.14861100000002,AU:,,,PRG,3.0,CBOO:,Cariboo,Cariboo,ROYER LAKE II,,,ROYER LAKE II,Geochemical,Geochemical,,"Hoogendoorn, Paul","Hoogendoorn, Paul","Hoogendoorn, Paul",Gold,"Triassic, Takla Group, Mudstones, Siltstones, Shales, Ordovician-Mississippian, Earn Group",4075.98,1.804,2259.412417,1.4169999999999998,2876.485533,1.202,3390.998336,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=35496
2573,35568,1.0,2015/1/30,GEOC:,2832,Rock Geochemistry at the Quesnelle Gold Quartz Mine,2015,2014.0,,2016-01-30,,2015/1/30,41,Quesnelle Gold Quartz,093G07E:,093G048:,53,26,33,122,31,22,10,5921603,531698,53.4425,-122.522778,AU:AG:,36.0,,PRG,3.0,CBOO:,Cariboo,Cariboo,"HIXON GOLD,<br>HIXON GOLD","093G  014, 093G  047, 093G  013",Cariboo - Quesnel Belt,"HIXON GOLD, HIXON GOLD",Geochemical,Geochemical,"27776, 29467, 34649, 07787, 03484","Justason, Angelique (FMC 133276); Hatton, Thomas Charles (FMC 111317)","Justason, Angelique (FMC 133276); Hatton, Thomas Charles (FMC 111317)","Justason, Angelique (FMC 133276)","Gold, Silver","Triassic, Nicola Group, Sedimentary rocks, Oligocene-Pliocene, Conglomerates, Coarse Clastic Sedimentary Rocks, Volcaniclastic rocks, Proterozoic-Paleozoic, Snowshoe Group, Auriferous quartz veins, Polymetallic Veins, Native gold, Native silver, Galena, Sphalerite, Chalcopyrite, Molybdenite, Arsenopyrite, Pyrrhotite, Pyrite, Jurassic, Syenite stocks, Syenites, Takla Group",4175.0,1.804,2314.301552,1.4169999999999998,2946.365561,1.202,3473.377704,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=35568
2731,35047,1.0,2014/6/30,GEOC:,5314,"Exploration Program for 2014 Technical Work Geological, Prospecting",2014,2014.0,,2015-06-30,,2014/6/30,24,Yank,093G01E:,093G010:,53,4,6,122,4,43,10,5880269,561736,53.068332999999996,-122.07861100000001,AU:,38.0,,PRG,4.0,CBOO:,Cariboo,Cariboo,"530455,<br>530445,<br>Yank 5,<br>Yank 6",093G  071,Cariboo - Barkerville Camp,"530455, 530445, Yank 5, Yank 6",Geochemical,Geochemical,18328,"Hegel, Ron","Hegel, Ron","Hegel, Ron",Gold,"Triassic, Nicola Group, Proterozoic-Paleozoic, Snowshoe Group, Sedimentary rocks, Metamorphic rocks, Argillites, Siltstones, Sandstones, Quartzites, Phyllites, Placer gold, Pyrite",5440.0,1.785,3047.619048,1.402,3880.1711840000003,1.189,4575.273339,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=35047
2770,34892,1.0,2014/3/14,GEOP:,5469,Preliminary Interpretation of LiDAR Surveys at Fontaine Creek,2014,2014.0,,2015-03-14,,2014/3/14,21,Fontaine Creek,093A13W:,093A092:,52,56,14,121,47,25,10,5865972,581301,52.937222,-121.790278,AU:,38.0,,PRG,3.0,CBOO:,Cariboo,Cariboo,"ITSA SECRET 2,<br>CAN'T TELLYA,<br>MAXIMILLION,<br>MAX'S GULCH,<br>GULCH 2,<br>LONELY BOY,<br>THE WALL",093A  139,Cariboo - Barkerville Camp,"ITSA SECRET 2, CAN'T TELLYA, MAXIMILLION, MAX'S GULCH, GULCH 2, LONELY BOY, THE WALL",Geophysical,Geophysical,,"Blaine, Clinton Trevor","Blaine, Clinton Trevor","Justason, Angelique (FMC 133276)",Gold,"Proterozoic-Paleozoic, Paleozoic, Triassic, Snowshoe Group, Greenstones, Greenschists, Metamorphic rocks, Crooked Amphibolite, Serpentinites, Nicola Group, Sedimentary rocks, Digital data imagery",5804.6,1.785,3251.8767510000002,1.402,4140.228245,1.189,4881.9175780000005,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=34892
2902,35226,1.0,2014/12/26,GEOC:,4188,Assessment Report 2014 Geochemical Sampling and Data Compilation Report,2015,2014.0,,2015-12-26,,2014/12/26,32,Aeromag,093J14E:,093J085:,54,53,2,123,3,10,10,6081872,496614,54.883889,-123.052778,AU:,,,PRG,4.0,CBOO:,Cariboo,Cariboo,AEROMAG,,,AEROMAG,Geochemical,Geochemical,,"Kreft, John Bernard (FMC #114661)","Kreft, John Bernard (FMC #114661)","Kreft, Justin; Kreft, Jarrett",Gold,"Triassic, Takla Group, Mudstones, Siltstones, Shales, Fine Clastic Sedimentary Rocks, Quartz porphyry dykes, Iron-carbonate alteration, Pyrite",7611.74,1.804,4219.368071,1.4169999999999998,5371.729005,1.202,6332.562396,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=35226
2917,35753,1.0,2015/8/23,GEOC:,10769,Geochemical Assessment Report,2015,2014.0,,2016-08-23,,2015/8/23,33,Copper Queen,093C03W:,093C004:,52,3,26,125,23,21,10,5770097,336203,52.057221999999996,-125.38916699999999,CU:,,,KAM,4.0,CBOO:,Cariboo,Cariboo,COPPER QUEEN 15,"093C  001, 093C  004",,COPPER QUEEN 15,Geochemical,Geochemical,"11596, 23264, 33929, 32489, 34248, 05163, 04209","Hoogendoorn, Paul; Palikot, Peter","Hoogendoorn, Paul; Palikot, Peter","Hoogendoorn, Paul; Palikot, Peter",Copper,"Jurassic-Cretaceous, Intrusive rocks, Sedimentary rocks, Coast Plutonic Complex, Copper, Cobalt",7728.96,1.804,4284.345898,1.4169999999999998,5454.4530700000005,1.202,6430.083195,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=35753
