,rep_no,cnf_prd,aff_dt,gwrk_typs,claim_val,title,rep_yr,wrk_yr,conf_ldate,conf_adate,aff_ndate,aff_adate,page_ct,prpty_nm,nts_maps,bcgs_maps,lat83_deg,lat83_min,lat83_sec,lon83_deg,lon83_min,lon83_sec,zone83,north83,east83,lat83,long83,com_cds,camp_cd,geo_sum,reg_geo,info_cls,mdiv_cds,mdiv_nmx,mdiv_nms,claim_nmx,minf_nox,camp_nm,claim_nms,gwrk_nmx,gwrk_nms,rel_ars,oper_nms,own_nms,auth_nms,com_nms,kwl_nms,MERG_SPENT,DOLL_INX,doll_86,CPIdex1992,doll_92,CPIdex2002,doll_02,URL
775,32297,1.0,2010/3/30,GEOC:,70379,2011 Geological and Geochemical Report on the Macktush Copper Project,2011,2011.0,,2011-03-30,,2010/3/30,87,Macktush Copper,092F02W:,092F016:,49,9,34,124,56,0,10,5446980,359047,49.159444,-124.933333,CU:AG:,,,NAN,3.0,ALBI:,Alberni,Alberni,"Copper 108,<br>Copper 107,<br>Sky 7,<br>Sky 10,<br>Sky 8,<br>512249,<br>518167,<br>518173,<br>518174,<br>518214,<br>530260,<br>530259,<br>604993,<br>833065","092F  012, 092F  155, 092F  195, 092F  221, 092F  360, 092F  361, 092F  362, 092F  383, 092F  412, 092F  549, 092F  551",,"Copper 108, Copper 107, Sky 7, Sky 10, Sky 8, 512249, 518167, 518173, 518174, 518214, 530260, 530259, 604993, 833065",Geochemical,Geochemical,"00447, 01591, 05650, 05981, 06393, 06956, 09313, 09356, 10288, 11337, 12052, 12872, 13949, 15037, 15169, 15658, 15780, 15970, 16918, 18152, 17441, 17557, 18771, 19346, 20303, 21512, 28497, 28727, 28989",G4G Resources Ltd.,G4G Resources Ltd.,"Sanabria Orellana, Raul; Hills, L.","Copper, Silver","Triassic-Jurassic, Karmutsen Formation, Quatsino Formation, Bonanza Group, Island Intrusions, Mafic volcanics, Felsic volcanics",63526.84,1.75,36301.05143,1.374,46234.96361,1.165,54529.476389999996,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=32297
839,33739,1.0,2012/6/5,GEOP:,97623,Geophysical Report on the King Solomon Basin Property,2012,2011.0,,2013-06-05,,2012/6/5,491,King Solomon Basin,092F02E:,092F007:,49,5,49,124,36,35,10,5439481,382492,49.096944,-124.60972199999999,,24.0,,NAN,3.0,ALBI:,Alberni,Alberni,"KING SOLOMON BASIN,<br>KSB-3,<br>KING SOLOMON EAST,<br>BLACK LION,<br>BLACK PANTHER,<br>GOLD LION,<br>842332,<br>GOLDEN EAGLE","092F  080, 092F  082, 092F  084, 092F  085, 092F  385, 092F  429, 092F  437",Sicker Belt,"KING SOLOMON BASIN, KSB-3, KING SOLOMON EAST, BLACK LION, BLACK PANTHER, GOLD LION, 842332, GOLDEN EAGLE",Geophysical,Geophysical,"05354, 06138, 06643, 07600, 07857, 09639, 10194, 10902, 11988, 17222, 17235, 18400, 26086, 26392, 26721, 27089, 29161",NORTHAVEN RESOURCES CORP.,"Lynes, Craig A. (FMC 116233); NORTHAVEN RESOURCES CORP.","FRASER, MALCLOM B.",,"Devonian, Duck Lake Formation, Island Plutonic Suite, Mount Washington Plutonic Suite, Basalts, Quartz diorites, Granodiorites, Digital data airborne geophysics",108237.79,1.7690000000000001,61185.86207,1.389,77924.9748,1.178,91882.67402,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=33739
842,32690,1.0,2012/1/31,GEOP:GEOC:,36380,"Geological, Geochemical and Geophysical Report on the Conuma Property",2012,2011.0,,2013-01-31,,2012/1/31,98,Conuma,092E16W:,092E088:,49,52,59,126,25,5,9,5528825,685478,49.883055999999996,-126.418056,,,,NAN,3.0,ALBI:,Alberni,Alberni,Con 1-11,,,Con 1-11,"Geophysical,<br>Geochemical","Geophysical, Geochemical",26394,Red Hut Metals Inc.,"Eadie, Robert","Malahoff, Brian Thomson",,"Triassic-Jurassic, Karmutsen Formation, Island Plutonic Suite, Basalts, Granodiorites, Digital data airborne geophysics",108729.84,1.7690000000000001,61464.01357,1.389,78279.22246,1.178,92300.37351,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=32690
848,32787,1.0,2011/8/6,GEOC:,82866,Geochemical Report on the Tahsis Property,2011,2011.0,,2012-08-06,,2011/8/6,105,Tahsis,092E15E:,092E097:,49,54,59,126,39,5,9,5531979,668602,49.916389,-126.651389,CU:AU:,29.0,,NAN,3.0,ALBI:,Alberni,Alberni,"832203,<br>832211,<br>832213,<br>832214,<br>832219,<br>832220,<br>832222,<br>832223,<br>832230,<br>832231,<br>832232,<br>832234","092E  024, 092E  010",Zeballos - Kyuquot Area,"832203, 832211, 832213, 832214, 832219, 832220, 832222, 832223, 832230, 832231, 832232, 832234",Geochemical,Geochemical,"30088, 10659, 10157, 22130, 28652, 28653, 16426, 20664, 12354, 12058, 13681, 16673, 09130",GOLD RIDGE EXPLORATION COPR,Qualitas Holdings Corp.,"Robb, Warren","Copper, Gold","Triassic, Karmutsen Formation, Vancouver Group, Limestones, Volcanics, Jurassic, Bonanza Group, Eocene, Mount Washington Plutonic Suite, Mount Washington Plutonic Suite, Quartz diorites, Quartz diorites, Granodiorites",115544.54,1.75,66025.45143,1.374,84093.55167,1.165,99179.86266,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=32787
856,32983,1.0,2011/8/30,GEOP:,110777,Airborne Geophysical Survey on the Tib Property,2011,2011.0,,2012-08-30,,2011/8/30,140,Tib,092E16E:,092E100:,49,54,5,126,0,15,9,5531971,715125,49.901389,-126.004167,CU:AU:AG:,,,NAN,3.0,ALBI:,Alberni,Alberni,"Bit 1-3,<br>Tibor 1-2,<br>North Tib,<br>west Tib 1-2,<br>Southwest Tib,<br>New Tib 1-5,<br>732542,<br>732562","092E  050, 092F  401",,"Bit 1-3, Tibor 1-2, North Tib, west Tib 1-2, Southwest Tib, New Tib 1-5, 732542, 732562",Geophysical,Geophysical,"02436, 03953, 08065, 09151, 14551, 23547, 23654, 24090, 24178, 25248",Universal Ventures Inc.,"Price, Barry J.","Price, Barry J.","Copper, Gold, Silver","Triassic, Karmutsen Formation, Island Plutonic Suite, Basalts, Granodiorites",130200.0,1.75,74400.0,1.374,94759.82532999999,1.165,111759.6567,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=32983
878,33100,1.0,2012/11/2,GEOP:,91334,Redford Property Geophysical Assessment Report,2011,2011.0,,2013-11-02,,2012/11/2,166,Redford,092F06W:,092F043:,49,1,45,125,26,12,10,5433559,321888,49.029167,-125.43666699999999,FE:,25.0,,NAN,3.0,ALBI:,Alberni,Alberni,"Draw 7-9,<br>Easter 1-20,<br>TSE Kemin 10-13,<br>Jaya,<br>Brynnor Fr.,<br>Gege","092F  001, 092F  002, 092F  003, 092F  004, 092F  005, 092F  006, 092F  007, 092F  008",Tofino - Kennedy River Area,"Draw 7-9, Easter 1-20, TSE Kemin 10-13, Jaya, Brynnor Fr., Gege",Geophysical,Geophysical,"09646, 13103, 13612, 13642, 14704, 14772, 15570, 15575, 15637, 15643, 17400, 17402, 18150, 22608, 23779, 25831, 27530, 30537, 31392, 31700",Logan Resources Ltd.; RIDGEMONT IRON ORE CORP.,Logan Resources Ltd.; RIDGEMONT IRON ORE CORP.,"ADAM-BLAND, JOANN",Iron,"Paleocene-Eocene, Paleocene-Eocene, Clayoquot Plutonic Suite, Clayoquot Plutonic Suite, Jurassic, Jurassic, Island Plutonic Suite, Island Plutonic Suite, Triassic, Triassic, Vancouver Group, Vancouver Group, Bonanza Group, Bonanza Group, Karmutsen Formation, Karmutsen Formation, Limestones, Limestones, Marbles, Marbles, Quatsino Formation, Quatsino Formation, Skarns, Skarns, Granodiorites, Granodiorites, Diorites, Diorites, Andesite dykes, Andesite dykes, Harbledown Formation, Harbledown Formation, Siltstones, Siltstones, Magnetite",201163.0,1.75,114950.2857,1.374,146406.8413,1.165,172672.103,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=33100
915,33618,1.0,2012/5/3,DRIL:GEOC:,1743068,Diamond Drilling Report on the Redford Property,2012,2011.0,,2013-05-03,,2012/5/3,360,Redford,092F03W:,092F003:,49,2,57,125,26,0,10,5435774,322203,49.049167,-125.433333,FE:,25.0,,NAN,3.0,ALBI:,Alberni,Alberni,Gege,092F  001,Tofino - Kennedy River Area,Gege,"Drilling,<br>Geochemical","Drilling, Geochemical","13103, 14704, 15637, 18150, 22608, 27530, 30537, 31392, 31700, 33100",Logan Resources Ltd.; RIDGEMONT IRON ORE CORP.,Logan Resources Ltd.; RIDGEMONT IRON ORE CORP.,"Pollmer, Arnold R.",Iron,"Jurassic-Triassic, Vancouver Group, Karmutsen Formation, Quatsino Formation, Parson Bay Formation, Island Plutonic Suite, Granites, Granodiorites, Magnetite",2054218.96,1.7690000000000001,1161231.747,1.389,1478919.3380000002,1.178,1743819.1509999998,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=33618
977,32748,1.0,2011/10/19,PROS:,934,Blind Creek Resources Ltd. Geochemical Survey on Brownlee 2 Mineral Claim,2011,2011.0,,2012-10-19,,2011/10/19,47,Brownlee 2,104M09W:,104M069:,59,37,53,134,23,51,8,6610515,533979,59.631389,-134.3975,AU:AG:,,,SMI,3.0,ATLN:,Atlin,Atlin,822802,,,822802,Prospecting,Prospecting,"29966, 30379",Blind Creek Resources Ltd.,Blind Creek Resources Ltd.,"Aspinall, Nicholas Clive","Gold, Silver","Devonian-Triassic, Boundary Ranges Metamorphic Suite, Schists, Volcanic flows, Laberge Group, Wackes, Argillites, Listwanites",1369.5,1.75,782.5714286,1.374,996.7248908,1.165,1175.536481,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=32748
984,33388,1.0,2012/8/9,GEOL:,1693,Petrology of One Rock Sample Number 8R299851 Collected from Tunjony Lake Island,2012,2011.0,,2013-08-09,,2012/8/9,31,Tunjony,104K07E:,104K047:,58,27,0,132,42,46,8,6481083,633480,58.45,-132.71277800000001,,,,SMI,3.0,ATLN:,Atlin,Atlin,TUNJONY 1,,,TUNJONY 1,Geological,Geological,,"Aspinall, Nicholas Clive","Aspinall, Nicholas Clive","Aspinall, Nicholas Clive",,"Triassic, Stuhini Group, Andesite flows, Basalt flows, Volcanic breccias",1740.0,1.7690000000000001,983.6065573999999,1.389,1252.699784,1.178,1477.079796,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=33388
987,32749,1.0,2011/10/19,PROS:,1869,Blind Creek Resources Ltd. Geochemical Survey on Brownlee 1 Mineral Claim,2011,2011.0,,2012-10-19,,2011/10/19,45,Brownlee 1,104M09W:,104M069:,59,37,33,134,23,12,8,6609902,534596,59.62583299999999,-134.386667,AU:AG:,,,SMI,3.0,ATLN:,Atlin,Atlin,Brownlee 1,,,Brownlee 1,Prospecting,Prospecting,,Blind Creek Resources Ltd.,Blind Creek Resources Ltd.,"Aspinall, Nicholas Clive","Gold, Silver","Triassic, Boundary Ranges Metamorphic Suite, Wackes, Argillites, Jurassic, Laberge Group, Schists, Volcanic flows, Listwanites, Siltstones",1828.76,1.75,1045.0057140000001,1.374,1330.975255,1.165,1569.7510730000001,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=32749
990,32677,1.0,2011/10/5,PROS:,483,Prospecting Report on the Husselbee Property,2011,2011.0,,2012-10-05,,2011/10/5,39,Husselbee,104N12W:,104N071:,59,42,26,133,51,24,8,6619360,564333,59.707221999999994,-133.856667,RS:,,,SMI,3.0,ATLN:,Atlin,Atlin,672503,104N  001,,672503,Prospecting,Prospecting,"02786, 28771","Aspinall, Nicholas Clive","Aspinall, Nicholas Clive","Aspinall, Nicholas Clive",Rare Earths,"Permian-Jurassic, Cache Creek Complex, Nakina Formation, Three Sisters Plutonic Suite, Tonalites, Basalts",2020.0,1.75,1154.285714,1.374,1470.160116,1.165,1733.905579,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=32677
1027,33228,1.0,2011/11/12,GEOL:,2991,Petrology Study on the Imperial Property,2011,2011.0,,2012-11-12,,2011/11/12,36,Imperial,104N12E:,104N062:,59,36,37,133,36,13,8,6608838,578798,59.610278,-133.603611,AU:AG:,53.0,,SMI,3.0,ATLN:,Atlin,Atlin,Imperial,,Atlin Camp,Imperial,Geological,Geological,"17495, 26602, 27504, 28620, 29481, 30462, 31403","Aspinall, Nicholas Clive","Aspinall, Nicholas Clive","Aspinall, Nicholas Clive","Gold, Silver","Mississippian-Permian, Cache Creek Complex, Nakina Formation, Basaltic volcanics, Ultramafic rocks, Gabbros",3183.0,1.75,1818.857143,1.374,2316.593886,1.165,2732.188841,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=33228
1045,31925,1.0,2010/4/23,GEOL:,3115,Satellite Imagery Interpretation on the Surprise Lake Property,2010,2011.0,,2011-04-23,,2010/4/23,21,Surprise Lake,104N11W:,104N063:,59,37,42,133,29,58,8,6610977,584630,59.628333,-133.49944399999998,,53.0,,SMI,3.0,ATLN:,Atlin,Atlin,"534085,<br>555060","104N  076, 104N  116",Atlin Camp,"534085, 555060",Geological,Geological,"05118, 16007, 16312, 17544, 22774, 23304, 24926, 30750",Double Crown Ventures Ltd.,Double Crown Ventures Ltd.,"Mark, David G.",,"Mississippian-Permian, Cache Creek Complex, Nakina Formation, Basalts, Ultramafics",3600.0,1.709,2106.495026,1.3419999999999999,2682.563338,1.138,3163.4446399999997,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=31925
1102,32358,1.0,2011/2/28,PROS:,6445,Geological and Technical Assessment Report,2011,2011.0,,2012-02-28,,2011/2/28,38,Chevron,104K09E:,104K059:,58,30,36,132,14,15,8,6488802,660933,58.51,-132.2375,CU:AU:,,,SMI,4.0,ATLN:,Atlin,Atlin,"552110,<br>552111,<br>566327",104K  075,,"552110, 552111, 566327",Prospecting,Prospecting,"17910, 21779, 27761, 11497, 29683, 17907, 12695","Von Einsiedel, Carl Alexander","Von Einsiedel, Carl Alexander","Von Einsiedel, Carl Alexander","Copper, Gold","Stikine Assemblage, Paleozoic, Limestones, Dolostones, Cherts, Greenstones, Phyllites, Triassic, Stuhini Group, Andesites, Basalts",5002.29,1.75,2858.4514289999997,1.374,3640.676856,1.165,4293.811159000001,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=32358
