,rep_no,cnf_prd,aff_dt,gwrk_typs,claim_val,title,rep_yr,wrk_yr,conf_ldate,conf_adate,aff_ndate,aff_adate,page_ct,prpty_nm,nts_maps,bcgs_maps,lat83_deg,lat83_min,lat83_sec,lon83_deg,lon83_min,lon83_sec,zone83,north83,east83,lat83,long83,com_cds,camp_cd,geo_sum,reg_geo,info_cls,mdiv_cds,mdiv_nmx,mdiv_nms,claim_nmx,minf_nox,camp_nm,claim_nms,gwrk_nmx,gwrk_nms,rel_ars,oper_nms,own_nms,auth_nms,com_nms,kwl_nms,MERG_SPENT,DOLL_INX,doll_86,CPIdex1992,doll_92,CPIdex2002,doll_02,URL
12024,26007,1.0,1999/7/2,GEOP:GEOC:,21500,Deep Probe Induced Polarization Survey on the Ashton Copper Property,1999,1999.0,,2000-07-02,,1999/7/2,79,Ashton Copper,092I06W:092I03W:,092I024,50,14,52,121,23,50,10,5567409,614272,50.247778000000004,-121.397222,CU:AU:,,,KAM,2.0,KAML:,Kamloops,Kamloops,"Melissa,<br>Rebecca 2-3",092ISW035,,"Melissa, Rebecca 2-3","Geophysical,<br>Geochemical","Geophysical, Geochemical","02532, 02533, 20252, 23028, 23116, 23495","J.M. Ashton & Associates; Apchkrum, S. E.","Ashton, J.M.; Apchkrum, S. E.","Ashton, J.M.","Copper, Gold","Triassic-Jurassic, Metasediments, Metavolcanics, Quartz diorites, Hornblende diorites, Gabbros, Skarns, Stockworks, Pyrite, Chalcopyrite",18226.1,1.416,12871.53955,1.112,16390.3777,0.9440000000000001,19307.30932,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=26007
12335,26045,1.0,1999/10/13,DRIL:GEOC:,17600,Diamond Drilling Report on the JG Property,1999,1999.0,,2000-10-13,,1999/10/13,35,JG,082L05W:,082L031,50,21,41,119,58,1,11,5583022,288983,50.361389,-119.966944,AU:AG:CU:,,,KAM,3.0,KAML:,Kamloops,Kamloops,JG 1-5,082LSW058,,JG 1-5,"Drilling,<br>Geochemical","Drilling, Geochemical","13417, 18242, 19633, 22482, 24291",Adam Diamond Drilling,"Adams, Harold J.","Crooker, Grant F.","Gold, Silver, Copper","Jurassic-Cretaceous, Coast Intrusions, Quartz diorites, Argillites, Quartz veins, Stockworks, Pyrite, Pyrrhotite, Chalcopyrite, Arsenopyrite",25159.33,1.416,17767.88842,1.112,22625.29676,0.9440000000000001,26651.83263,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=26045
13646,26169,1.0,1999/10/22,GEOL:,7400,Geological Report on the Summit Property,2000,1999.0,,2000-10-22,,1999/10/22,16,Summit,092I04E:,092I002,50,4,25,121,39,40,10,5547674,595806,50.073611,-121.661111,AU:MT:,,,KAM,4.0,KAML:NWES:,"Kamloops,<br>New Westminster","Kamloops, New Westminster",Summit,,,Summit,Geological,Geological,"08606, 16857, 25768, 25780",Highland Talc Minerals,"Cardinal, Daniel G.","Cardinal, Daniel G.","Gold, Magnesite","Bridge River Assemblage, Serpentinites, Greenstones, Phyllites, Relay Mountain Group, Argillites, Permian-Cretaceous",13625.0,1.4409999999999998,9455.239417,1.133,12025.59576,0.961,14177.93965,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=26169
13965,26109,1.0,1999/12/13,GEOC:,3200,Geochemical Report on the Atan Property,1999,1999.0,,2000-12-13,,1999/12/13,21,Atan,104P03E:,104P025,59,12,3,129,12,0,9,6562432,488577,59.200832999999996,-129.2,BA:CU:PB:ZN:AG:,52.0,,SMI,3.0,LIAR:,Liard,Liard,Atan 1-7,104P  047,Cassiar Camp,Atan 1-7,Geochemical,Geochemical,"01220, 01813, 02592, 04581, 05945, 06438, 23813",Discovery Consultants,"Gilmour, William R.","Carpenter, Thomas H.","Barium/Barite, Copper, Lead, Zinc, Silver","Cambrian, Atan Group, Limestones, Dolomites, Mantos",3879.75,1.416,2739.936441,1.112,3488.9838130000003,0.9440000000000001,4109.904661,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=26109
13970,26150,1.0,2000/1/18,GEOC:,2400,Geochemical Report on the Kirk Property,1999,1999.0,,2001-01-18,,2000/1/18,27,Kirk,104P03E:,104P005,59,1,10,129,9,53,9,6542229,490542,59.01944399999999,-129.16472199999998,CU:PB:ZN:AG:AU:,,,SMI,3.0,LIAR:,Liard,Liard,Kirk 1-5,104P  027,,Kirk 1-5,Geochemical,Geochemical,"01626, 01831, 02765, 07113, 08548, 12494, 23814",Discovery Consultants,"Gilmour, William R.","Carpenter, Thomas H.","Copper, Lead, Zinc, Silver, Gold","Mississippian, Sylvester Group, Andesites, Dacites, Tuffs",3936.0,1.416,2779.6610170000004,1.112,3539.568345,0.9440000000000001,4169.491525,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=26150
13981,26148,1.0,2000/1/18,GEOC:,1600,Geochemical Report on the Amy Property,1999,1999.0,,2001-01-18,,2000/1/18,29,Amy,104O15E:104O16W:,104O048,59,55,59,130,30,6,9,6644908,416076,59.93305600000001,-130.501667,CU:PB:ZN:,,,SMI,3.0,LIAR:,Liard,Liard,Ami 1-8,"104O  004, 104O  042",,Ami 1-8,Geochemical,Geochemical,"00044, 00734, 03566, 06798, 07539, 10066, 11997, 13376, 14788, 24424",Discovery Consultants,"Gilmour, William R.","Carpenter, Thomas H.","Copper, Lead, Zinc","Kechika Group, Metasediments, Phyllites, Hornfels, Galena, Sphalerite, Mantos, Cambrian-Ordovician",4043.01,1.416,2855.233051,1.112,3635.80036,0.9440000000000001,4282.849576,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=26148
14954,25860,1.0,1999/2/24,GEOL:GEOC:,14400,"Geological Report on the Rattler, Rhett, Scarlett and Wabbit Claims",1999,1999.0,,2000-02-24,,1999/2/24,71,Rattler,104P05W:,104P031,59,19,59,129,50,6,9,6577437,452492,59.333056000000006,-129.835,,52.0,,SMI,3.0,LIAR:,Liard,Liard,"Rattler,<br>Rhett,<br>Scarlett,<br>Wabbit","104P  004, 104P  071, 104P  079",Cassiar Camp,"Rattler, Rhett, Scarlett, Wabbit","Geological,<br>Geochemical","Geological, Geochemical","02168, 07242, 07520, 07965, 08077, 08265, 09176, 09406, 10512, 13628, 25521",Eveready Resources Corporation,"Fischer, Richard E.","Nikols, Dennis",,"Cambrian, Rosella Formation, Limestones, Dolostones, Marbles, Skarns, Scheelite, Molybdenite, Sphalerite, Pyrite",16684.78,1.416,11783.03672,1.112,15004.29856,0.9440000000000001,17674.555080000002,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=25860
17658,26192,1.0,2000/2/28,DRIL:GEOC:,100800,"Diamond Drilling Report, 1999 Program on the Ample/Goldmax Property",2000,1999.0,,2001-02-28,,2000/2/28,124,Ample/Goldmax,092J09E:,092J070,50,39,0,122,4,5,10,5611319,565884,50.65,-122.068056,,34.0,,KAM,3.0,LILL:,Lillooet,Lillooet,Ample,"092JNE069, 092JNE084, 092JNE094, 092JNE114",Bridge River Camp,Ample,"Drilling,<br>Geochemical","Drilling, Geochemical","23274, 23945, 24360, 24742, 25198, 25597, 25609, 26013",Gold-Ore Resources Ltd.,"Javorsky, David; Polischuk, Gary","Pickett, J. Wayne",,"Carboniferous-Jurassic, Bridge River Complex, Argillites, Cherts, Mudstones, Phyllites, Greenstones, Tuffs, Quartz veins, Gold",106775.28,1.4409999999999998,74098.04303,1.133,94241.20035,0.961,111108.51199999999,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=26192
18750,26207,1.0,1999/12/29,DRIL:,27200,Diamond Drilling Report on the Davies Bay Property,2000,1999.0,,2000-12-29,,1999/12/29,36,Davies Bay,092F09W:,092F069,49,36,24,124,23,0,10,5495819,400056,49.606667,-124.38333300000001,LS:,28.0,,NAN,3.0,NIMO:,Nanaimo,Nanaimo,"Davies Bay 1,<br>Mining Lease 308820",092F  104,Texada Island,"Davies Bay 1, Mining Lease 308820",Drilling,Drilling,"05273, 14817",CBR Cement,"Shearer, Johan Tom FMC 124452","Shearer, Johan Tom FMC 124452",Limestone,"Triassic, Quatsino Formation, Limestones",35458.84,1.4409999999999998,24607.106180000002,1.133,31296.416589999997,0.961,36897.8564,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=26207
18831,26446,1.0,2000/10/3,DRIL:GEOL:,6000,Prospecting and Diamond Drilling Report on the Coal Harbour - Hankin Point Property,2000,1999.0,,2001-10-03,,2000/10/3,78,Coal Harbour - Hankin Point,092L12E:,092L063,50,36,40,127,35,7,9,5607536,600096,50.611111,-127.585278,SH:LS:,31.0,,NAN,3.0,NIMO:,Nanaimo,Nanaimo,Coal Harbour 1-2,,Island Copper Area,Coal Harbour 1-2,"Drilling,<br>Geological","Drilling, Geological",,Homegold Resources Ltd.,"Shearer, Johan Tom FMC 124452","Shearer, Johan Tom FMC 124452","Shale, Limestone","Cretaceous, Cretaceous, Cretaceous, Coal Harbour Group, Cretaceous, Shales, Arkoses, Coal Harbour Group, Conglomerates, Shales, Quatsino Formation, Coal Harbour Group, Arkoses, Limestones, Coal Harbour Group, Conglomerates, Shales, Quatsino Formation, Shales, Arkoses, Arkoses, Conglomerates, Conglomerates, Quatsino Formation, Quatsino Formation",49039.0,1.4409999999999998,34031.228310000006,1.133,43282.436010000005,0.961,51029.13632,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=26446
